RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
EW029_RS03565	-0.688284619879281	-0.0301439915479511	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0436907841351871
EW029_RS07140	-0.395112138774499	-0.0614814894518306	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0421835750414367
EW029_RS09870	-0.654977599484948	0.319124122109102	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0418885528430342
EW029_RS03570	-0.62238472930199	0.0769827704727183	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0417714348835337
EW029_RS14075	-0.40462463045578	0.851526182948324	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0412220369472684
EW029_RS03560	-0.326008699436029	-0.282412154198553	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0404653288448546
EW029_RS06230	-0.154696686515551	-0.390877764396377	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0400106476266029
EW029_RS06970	0.179677557715438	-0.257661832536302	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0398938576786897
EW029_RS07170	-0.793757861894856	0.517338927048675	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0397839410337255
EW029_RS05750	-0.249408610817907	0.253431764686749	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0395306100125257
EW029_RS07165	-0.695460753163113	0.395829725614037	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0395159245609919
EW029_RS13050	-0.223398108527055	0.480276409050418	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0383221771914715
EW029_RS07755	-0.341452015552669	-0.742790518837645	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0383114014794449
EW029_RS14065	-0.628728001362282	0.511598141489044	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0381126924958769
EW029_RS12455	-0.0455799710087364	0.135152395298613	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0380012048788248
EW029_RS05580	-0.34587269467404	0.249295113571935	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374503531938255
EW029_RS02210	-0.692981784212259	0.149760575570561	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374233450531851
EW029_RS14070	-0.553704297336031	1.03351963674072	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0374149005595273
EW029_RS11265	0.339812234951	-0.241472233814912	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.037338310561322
EW029_RS03745	0.105106961657909	0.104074815474396	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0372828246878022
EW029_RS09865	-0.401835777098855	0.423262806198975	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0372593430344048
EW029_RS03175	-0.254185685206123	0.0686806312250079	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0370443325325869
EW029_RS12085	-0.185640834215083	0.0718887213400123	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0367720887605165
EW029_RS00875	-0.0753042328737391	0.486495854015337	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0365534059251015
EW029_RS02440	0.0670409148464508	-0.378173252934402	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0363198037750938
EW029_RS08060	-0.152892099079772	0.293745076373587	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0362665752651158
EW029_RS01585	0.195696734251492	-0.0470717753933206	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0360974204407023
EW029_RS06965	-0.508559359801211	0.653525923830739	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0359525541321574
EW029_RS08595	-0.0231768539477128	0.186662604193933	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0359511922783699
EW029_RS12795	-0.372692770152122	0.0339308308253708	FALSE	TRUE	FALSE	Sera	#F68B33	-0.035533299299303
EW029_RS05305	-0.257471837322127	-0.426633578308913	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0354650435983704
EW029_RS12080	-0.381430568147785	0.167731592152356	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0353798540168947
EW029_RS03555	-0.339930819293649	-0.601494167293867	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0353122075625143
EW029_RS11720	-0.465595767356936	0.0089257733836234	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0353027039825092
EW029_RS07160	-0.234856931343821	0.239658843405203	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0352864073425993
EW029_RS09175	-0.170212929245605	-0.0628021855986908	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0350286226463868
EW029_RS06215	-0.630562032866	0.505438921710675	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0350117129293666
EW029_RS03910	0.236238606554922	-0.146952882074865	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0349873154871764
EW029_RS12030	-0.452632996165789	0.232635596459204	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0346484591010588
EW029_RS07825	0.145972860745986	-0.0598086219784747	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0344641800710302
EW029_RS02630	0.260828623264648	-0.835225249793426	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0343582320070689
EW029_RS00715	-0.0450421744741134	-0.725873379444864	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0343500612336109
