RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
HMDB0003338	0.493967161521461	-0.716029317199204	FALSE	TRUE	FALSE	Sera	#F68B33	-0.21728862954572
HMDB0000827	0.177957496785598	-0.555098906682086	FALSE	TRUE	FALSE	Sera	#F68B33	-0.201580336324067
HMDB0000220	-0.830092261439126	0.248555579245552	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.200453601342096
HMDB0002259	-0.101150156738538	-0.196860741657889	FALSE	TRUE	FALSE	Sera	#F68B33	-0.19577391314585
HMDB0000060	0.097125796107129	0.088995763441742	FALSE	TRUE	FALSE	Sera	#F68B33	-0.170111203426097
HMDB0000148	0.484394461939806	-1.10312248879108	FALSE	TRUE	FALSE	Sera	#F68B33	-0.166674396815503
HMDB0000535	0.50718588558328	-1.06797971185069	FALSE	TRUE	FALSE	Sera	#F68B33	-0.161848509496133
HMDB0001514	0.209874251468561	-0.273651746541395	FALSE	TRUE	FALSE	Sera	#F68B33	0.148604429794259
HMDB0000107	0.688996595343172	-0.523544832987348	FALSE	TRUE	FALSE	Sera	#F68B33	0.147649145009836
HMDB0002350	0.313902260586889	-0.842190194900258	FALSE	TRUE	FALSE	Sera	#F68B33	-0.147154092226718
HMDB0000247	0.693464749234921	-0.531825749895616	FALSE	TRUE	FALSE	Sera	#F68B33	0.146739041385643
HMDB0001078	0.788373349771753	-0.734035834622683	FALSE	TRUE	FALSE	Sera	#F68B33	0.146235547330961
L..13C5.15N..Valine	0.760484526734648	-1.13864452434735	FALSE	TRUE	FALSE	Sera	#F68B33	-0.141679959231355
HMDB0000056	-0.210684501701827	0.0511908290342453	TRUE	FALSE	FALSE	RPMI	#388ECC	0.140451018480559
HMDB0001870	0.652850470247807	-1.10239495142277	FALSE	TRUE	FALSE	Sera	#F68B33	-0.13684836607874
HMDB0000254	0.201133860609413	-0.342284539843316	FALSE	TRUE	FALSE	Sera	#F68B33	0.133628969198967
HMDB0000149	0.184073844660397	0.25520691628546	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.132672952447181
HMDB0032538	0.413406909828298	-0.717370229536047	FALSE	TRUE	FALSE	Sera	#F68B33	-0.127960363856949
HMDB0000975	0.677539814054417	-0.113898701185531	FALSE	TRUE	FALSE	Sera	#F68B33	-0.125776581210739
HMDB0000191	0.684126610611407	-1.23473969928951	FALSE	TRUE	FALSE	Sera	#F68B33	-0.125751668936402
HMDB0000511	0.669080671700951	-1.02145616845349	FALSE	TRUE	FALSE	Sera	#F68B33	-0.125641710248921
HMDB0042032	0.190821426208124	-0.531872706208862	FALSE	TRUE	FALSE	Sera	#F68B33	-0.120495280806308
HMDB0001076	0.644029264620281	-0.503465792232708	FALSE	TRUE	FALSE	Sera	#F68B33	0.119648857861963
HMDB0001401	0.494528100588404	-0.304857862624019	FALSE	TRUE	FALSE	Sera	#F68B33	0.119207539210017
HMDB0000638	0.691605857700352	-1.00862267376975	FALSE	TRUE	FALSE	Sera	#F68B33	-0.118054328183127
HMDB0000640	0.681470153998569	-1.09011623005949	FALSE	TRUE	FALSE	Sera	#F68B33	-0.116250217000955
HMDB0000008	-0.351852587289708	0.328007775003971	TRUE	FALSE	FALSE	RPMI	#388ECC	0.115692184205484
HMDB0000482	0.641952683039815	-1.12046240182396	FALSE	TRUE	FALSE	Sera	#F68B33	-0.113422643186555
