RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_000068628.1	0.372108085594297	-0.218727062070802	FALSE	TRUE	FALSE	Sera	#F68B33	-0.114678822382949
WP_000667095.1	0.431846157505416	-0.661881784081708	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0895333585948248
WP_000460983.1	0.116755674648079	0.3117212735336	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0879204322477779
WP_000141113.1	0.453277214472293	-0.0328763971957918	FALSE	TRUE	FALSE	Sera	#F68B33	0.0855398089854532
WP_001802965.1	-0.186793863548236	0.26071014929399	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0821689484262695
WP_126133628.1	0.230979990266488	-0.522868522778093	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0802946664810197
WP_000249657.1	0.173146771426022	-0.146341664213781	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0775996561865086
WP_000447678.1	-0.343323654353492	0.297976094240638	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.077258859610924
WP_000919776.1	0.201077017119102	-0.378273469305989	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0771375308382746
WP_000606546.1	0.451054661718429	-0.547720622418811	FALSE	TRUE	FALSE	Sera	#F68B33	0.0744637259382156
WP_000668820.1	-0.314284079393265	0.162634464918303	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0736121727672535
WP_000727537.1	0.318082070105528	0.218578711314906	FALSE	TRUE	FALSE	Sera	#F68B33	0.0700651484865927
WP_000936729.1	0.53644386455974	0.321231160634795	FALSE	TRUE	FALSE	Sera	#F68B33	0.0692850695699803
WP_129621339.1	-0.188163796725247	-0.285226559739964	FALSE	TRUE	FALSE	Sera	#F68B33	0.0690485596066376
WP_000867941.1	0.35782830521468	0.182707224383515	FALSE	TRUE	FALSE	Sera	#F68B33	0.0689584015077966
WP_000593103.1	0.421862400442813	0.33596123154054	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0686929868708268
WP_000572040.1	-0.182234760136539	0.725155806087356	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0683667803326406
WP_129621336.1	0.212730620722108	-0.307859815739194	FALSE	TRUE	FALSE	Sera	#F68B33	0.0677847023320681
WP_000505966.1	0.0502439485815453	-0.501154011170064	FALSE	TRUE	FALSE	Sera	#F68B33	-0.067671129042107
WP_000667389.1	-0.376175441955972	-0.130172375374588	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0663979545551893
WP_001127960.1	-0.402886210220609	0.798510213916924	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0656564243224421
WP_001118662.1	0.229228005237016	-0.649500737656597	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0656289622731593
WP_072527090.1	-0.184488780225893	0.481434934243345	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0653858995265405
WP_001024577.1	0.407665768835339	-0.305300917172847	FALSE	TRUE	FALSE	Sera	#F68B33	0.0650264211490464
WP_000864305.1	0.0713979212118328	-0.296529122722525	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0648596207083818
WP_001140799.1	0.405541364428509	-0.19642132893331	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0648030380912789
WP_000142122.1	0.181490154634603	-0.220120811943256	FALSE	TRUE	FALSE	Sera	#F68B33	0.0647907410799722
WP_000634098.1	-0.00495984663708897	-0.129158636261907	FALSE	TRUE	FALSE	Sera	#F68B33	0.06400008795103
WP_000985287.1	0.0326461816289685	0.368722778735688	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0638814678502424
WP_000142136.1	-0.447106497176384	0.340804890988769	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0633106390562573
WP_129621342.1	0.299462995504158	0.145802277135008	FALSE	TRUE	FALSE	Sera	#F68B33	0.063241565914151
WP_001788287.1	-0.0880843777556653	0.0774298993577353	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0629961812290006
WP_129621304.1	-0.726890632571956	0.39969200481177	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.062629855196106
WP_000556247.1	0.4835825356591	-0.440526299692718	FALSE	TRUE	FALSE	Sera	#F68B33	0.0624928172797944
WP_000186313.1	0.1965142812035	-0.291441127661554	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0621341179193038
WP_050956595.1	0.726520656472565	0.0438226460104655	FALSE	TRUE	FALSE	Sera	#F68B33	0.0620129427907376
WP_001015602.1	0.215537598909992	0.622607133684339	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0618398621693391
WP_000524902.1	-0.156172187466379	-0.233152405313029	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0610490061516695
WP_001020625.1	0.633502549465392	-0.0982554730850646	FALSE	TRUE	FALSE	Sera	#F68B33	0.0608927107658916
WP_001010762.1	0.0280965369289815	0.131509282775382	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0606607666451011
WP_000071351.1	0.43848374019464	-1.02750333924362	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0605732724772683
WP_000216873.1	-0.0668416265858549	0.307367604232671	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0604784079060758
WP_000043632.1	-0.294264693663213	-0.0131794857313907	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0604310682766481
WP_000704122.1	-0.287830039491594	0.307684132148786	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0604284277310126
WP_001085185.1	0.114864254953246	0.152332129696705	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0594994061081316
WP_000863479.1	0.308239729938555	-0.591407532970832	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0592628248093212
WP_000003566.1	-0.0566687919274916	0.471962003508992	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.059217009019242
WP_000976269.1	0.0485174093044885	-0.488355300325802	FALSE	TRUE	FALSE	Sera	#F68B33	0.0591481504453308
WP_000368166.1	0.601986442290566	-0.841950809591412	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0589564678527644
WP_000267250.1	0.585583504986814	0.358397076094489	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0588092701429949
WP_000034716.1	-0.790838367001114	0.415337817804817	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0587749239401274
WP_001062177.1	0.00349862315062366	0.625795710544066	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0586423290058775
WP_000138487.1	0.120251406442171	-0.281512775811916	FALSE	TRUE	FALSE	Sera	#F68B33	0.0585096764224908
WP_000902175.1	-0.229274353532647	0.159111428809334	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0582263021860305
WP_000237540.1	-0.388718297908506	0.569455772924804	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0579674108376146
WP_000454068.1	-0.0714224612392677	0.331524821297395	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0573814357582921
WP_000220938.1	0.379854070861733	-0.0506957369747256	FALSE	TRUE	FALSE	Sera	#F68B33	0.0565376880524106
WP_000733431.1	0.556188644640085	-0.22111065297887	FALSE	TRUE	FALSE	Sera	#F68B33	-0.056487345913159
WP_001031978.1	-0.205635802413167	0.0191364876747172	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0563554345731215
WP_001143497.1	0.989976381233734	-0.423442581151174	FALSE	TRUE	FALSE	Sera	#F68B33	-0.056216832214098
WP_061393831.1	0.625291738836734	-0.0347306021642033	FALSE	TRUE	FALSE	Sera	#F68B33	0.0561862483641792
WP_000397416.1	0.759319671416059	-0.264985822835045	FALSE	TRUE	FALSE	Sera	#F68B33	0.0556257822305188
WP_000934516.1	0.790343362314554	-0.443205340069739	FALSE	TRUE	FALSE	Sera	#F68B33	0.0554036432056077
WP_108947463.1	-0.533369326651564	0.271893193220727	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.055385324308863
WP_000721337.1	0.188100392692445	-0.446094041130892	FALSE	TRUE	FALSE	Sera	#F68B33	-0.055246977061928
WP_000781934.1	-0.127437663340967	-0.58982675425744	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0549914852929754
WP_000344330.1	-0.481812353381356	0.551215718151737	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0549634678604164
WP_000136500.1	0.58022455276989	0.413081044217774	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0549487928122638
WP_001043863.1	-0.286446620650362	0.164053174645657	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0548121831825517
WP_072384908.1	0.723738157590389	-0.473603868780484	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0544935170360096
WP_000182215.1	-0.320714401740997	0.0311255067530495	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0544801146098092
WP_000031502.1	0.595396859606313	-0.345450552228519	FALSE	TRUE	FALSE	Sera	#F68B33	0.0537609857820444
WP_000483155.1	-0.363253074919675	0.464340945547649	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0535349816506216
WP_001174260.1	0.450503733241382	0.198421631253547	FALSE	TRUE	FALSE	Sera	#F68B33	0.0534283931667812
WP_001270867.1	0.693207524157667	-0.527087762410283	FALSE	TRUE	FALSE	Sera	#F68B33	0.0533648511008223
WP_000567030.1	-0.279718957689696	0.331906253544737	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0533104614109806
WP_000777577.1	0.359057181232953	0.156435537363232	FALSE	TRUE	FALSE	Sera	#F68B33	0.0531820111466643
WP_000839926.1	0.462995030656608	0.0369776927799579	FALSE	TRUE	FALSE	Sera	#F68B33	0.0531337931470216
WP_000697334.1	-0.339151132163876	-0.288774587897566	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0529416608490946
WP_000836465.1	-0.811312704118666	0.369023272935851	TRUE	FALSE	FALSE	RPMI	#388ECC	0.052889403101487
WP_000123164.1	0.334248428779804	0.300746231025108	FALSE	TRUE	FALSE	Sera	#F68B33	0.0528296397594789
WP_000987769.1	-0.234576628560672	0.48391079397069	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0526456159732807
WP_072472612.1	0.0253245752858871	-0.264904004844456	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0517611771712364
WP_000279365.1	0.390489504254007	0.10439353769314	FALSE	TRUE	FALSE	Sera	#F68B33	0.0517239820638359
WP_000623450.1	0.472295878211118	-0.397620946911217	FALSE	TRUE	FALSE	Sera	#F68B33	0.0516917602857335
WP_000659317.1	0.101723436043461	-0.219412831193535	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0513641469039611
WP_000953569.1	0.111541584409892	0.1146284450931	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0511387548006036
