RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001291535.1	-0.252023981901617	-0.0945329509129866	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0892048224514101
WP_001085185.1	0.114864254953246	0.152332129696705	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0846864543031553
WP_000727537.1	0.318082070105528	0.218578711314906	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0834409860481324
WP_000839926.1	0.462995030656608	0.0369776927799579	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0824422129504029
WP_001008549.1	-0.391680650254512	-0.523793650828378	FALSE	TRUE	FALSE	Sera	#F68B33	0.0818794030320457
WP_050956595.1	0.726520656472565	0.0438226460104655	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0809881601706473
WP_000948991.1	0.269167005230647	0.131054616636297	FALSE	TRUE	FALSE	Sera	#F68B33	0.080027615533208
WP_001793364.1	0.0982475364765735	-0.00291628590418919	FALSE	TRUE	FALSE	Sera	#F68B33	0.0763239539851572
WP_001217121.1	0.294508898141497	0.0368880074723999	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0730776552751513
WP_001062936.1	0.21985234254347	-0.231505137673608	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0701451067123738
WP_001251224.1	0.667168147635855	-0.547345541516654	FALSE	TRUE	FALSE	Sera	#F68B33	0.0701010925914258
WP_000454068.1	-0.0714224612392677	0.331524821297395	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0697082471897547
WP_001276571.1	0.195387342861901	-0.0144336401838567	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0679546535496351
WP_001826828.1	0.0350524495909405	-0.421208992246681	FALSE	TRUE	FALSE	Sera	#F68B33	0.0677852919240909
WP_001789359.1	0.637591798602833	-0.353582281009662	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0671412700237183
WP_000149344.1	-0.220100332740549	0.196285625558024	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0666428942322634
WP_000128354.1	0.0929250030362293	0.347706667793955	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0663291078513874
WP_001119021.1	-0.342924573680386	-0.44728362101372	FALSE	TRUE	FALSE	Sera	#F68B33	-0.065905072064052
WP_086097871.1	-0.00426850295797004	0.345928591015791	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0649787086949167
WP_000448906.1	-0.648933212685983	0.339051192518791	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0648422851181489
WP_000141113.1	0.453277214472293	-0.0328763971957918	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0637044660055108
WP_000860573.1	-0.0426667431884893	0.276712923693205	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0635798141275831
WP_000162810.1	0.141265583248529	-0.0434526901379196	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0634610403048345
WP_000608440.1	0.767191771026904	-0.639241135383022	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0630445240980003
WP_000594813.1	-0.0854857108374235	-0.150028628879865	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0630291903929168
WP_001108492.1	-0.224614860133974	0.174825099776899	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0626696513810001
WP_001793247.1	0.0395916884695356	0.0555110497626899	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0624396836232931
WP_000769722.1	-0.476903533665774	0.804285930313718	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0612566229016412
WP_000690419.1	-0.292846321202009	0.815219642263996	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0608500766817834
WP_001020625.1	0.633502549465392	-0.0982554730850646	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0608015050096195
WP_000548705.1	-0.204354332799418	0.357866023737087	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0599447994492217
WP_000375686.1	0.0859340769398415	0.20832996892702	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0595879063539825
WP_000398941.1	-0.321311280505495	0.0574246987316236	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0590694162481834
WP_001075820.1	0.751585880840118	-0.588334049261567	FALSE	TRUE	FALSE	Sera	#F68B33	0.0590191135675341
WP_129621219.1	0.0648806839064211	0.214791078211704	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0584449289582526
WP_001018928.1	-0.367132473239955	0.673695870317468	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0582943221527824
WP_001049957.1	0.654564802128353	-0.846689960569758	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0581506971148308
WP_001190913.1	0.926490242303652	-0.709643336386585	FALSE	TRUE	FALSE	Sera	#F68B33	0.0580360998484947
WP_000285450.1	-0.0987468991466282	-0.00360529434131834	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0577026208286965
WP_000406837.1	-0.181292927255397	0.139551674286667	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0576067481903284
WP_000237540.1	-0.388718297908506	0.569455772924804	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0574978015968277
WP_001107241.1	0.85481863125622	-0.542374120490883	FALSE	TRUE	FALSE	Sera	#F68B33	0.057217667537301
WP_001213992.1	0.267637365781104	-0.0503255941514919	FALSE	TRUE	FALSE	Sera	#F68B33	0.0569335695841472
WP_000267034.1	0.692552260034675	-0.499578096044388	FALSE	TRUE	FALSE	Sera	#F68B33	0.0569081052234605
WP_000136500.1	0.58022455276989	0.413081044217774	FALSE	TRUE	FALSE	Sera	#F68B33	0.0565492124973725
WP_000002969.1	0.131340442829518	0.095290741475868	FALSE	TRUE	FALSE	Sera	#F68B33	0.0564147863279497
WP_000153535.1	-0.0308292373819943	0.422288576280771	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0561568282269092
WP_000239607.1	0.153240311228915	-0.184617253356384	FALSE	TRUE	FALSE	Sera	#F68B33	0.0556135213800146
WP_000545115.1	-0.521323535492145	0.506653982683723	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0554264025693182
WP_000161738.1	0.503103590626073	-0.534880275038264	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0553473951976283
WP_000757407.1	0.533817296398955	-0.250540575204748	FALSE	TRUE	FALSE	Sera	#F68B33	0.0553033577845331
WP_000396077.1	-0.218833411102487	0.0059271139642009	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0551219427881396
WP_126133628.1	0.230979990266488	-0.522868522778093	FALSE	TRUE	FALSE	Sera	#F68B33	0.0549764806901106
