RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_000791580.1	-0.917069834249005	0.951066314388854	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0456704616421958
WP_001229084.1	-0.93359648365253	0.943769314305065	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0455783543382271
WP_001126603.1	0.923300480723902	-0.988574473303954	FALSE	TRUE	FALSE	Sera	#F68B33	0.0454719666066194
WP_001051130.1	0.968486545000977	-0.894214038497829	FALSE	TRUE	FALSE	Sera	#F68B33	0.0453946360055507
WP_001165363.1	0.955243537989082	-1.00217907293531	FALSE	TRUE	FALSE	Sera	#F68B33	0.0453764368355325
WP_001041586.1	-0.897409162567263	0.943437499981857	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0453507185403849
WP_000608831.1	-0.931089937407686	0.967748259146968	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0453420582805741
WP_001214662.1	-0.923840807318093	0.93931958628266	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0452680510323782
WP_000754443.1	-0.932936646442903	0.845936015197271	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0450460065960576
WP_000160859.1	-0.954786497151502	0.852816065890285	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0449562151178342
WP_000593366.1	0.956381471398412	-0.901842636581513	FALSE	TRUE	FALSE	Sera	#F68B33	0.0449039402786631
WP_001037807.1	0.929361951078126	-0.897407304109097	FALSE	TRUE	FALSE	Sera	#F68B33	0.0447578593793115
WP_000392691.1	0.908316782436144	-0.812002080505532	FALSE	TRUE	FALSE	Sera	#F68B33	0.044618915234877
WP_129621352.1	-0.994818014290286	0.962995056700077	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0445330587500326
WP_001045111.1	-0.943768594961761	0.904799296112008	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0443672467165695
WP_000334465.1	-0.932622052003496	0.845551887465601	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0443609483597162
WP_001167166.1	0.913587796779005	-0.880791786576768	FALSE	TRUE	FALSE	Sera	#F68B33	0.0443178321519572
WP_000404645.1	0.893070876424809	-1.04644384367654	FALSE	TRUE	FALSE	Sera	#F68B33	0.0442817569552808
WP_000190138.1	0.92352131915149	-0.886511290135598	FALSE	TRUE	FALSE	Sera	#F68B33	0.044242542673336
WP_000280800.1	-0.889765452921182	0.907116245212486	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0441751256059005
WP_001220199.1	-0.976370209307502	0.962218073681011	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0440896217423295
WP_001080809.1	-0.994404852959553	0.854886718907142	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0440735860671277
WP_000804317.1	0.916824435755377	-0.727889884777161	FALSE	TRUE	FALSE	Sera	#F68B33	0.0440733412950149
WP_000108667.1	0.968737790505996	-0.96234801749442	FALSE	TRUE	FALSE	Sera	#F68B33	0.0440186655364751
WP_000729744.1	0.864297288721029	-0.838718000960939	FALSE	TRUE	FALSE	Sera	#F68B33	0.0439145583291886
WP_000818278.1	0.957583026630086	-0.958375580244372	FALSE	TRUE	FALSE	Sera	#F68B33	0.0438869913628715
WP_000792571.1	-0.893297702881935	0.99470585175537	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0438557387300493
WP_000841390.1	-0.901323169972399	0.879764831981724	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0438403117305371
WP_000911657.1	-0.946939523933417	0.943886900853409	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0437371881224417
WP_000985895.1	0.904303290428598	-0.952197884801855	FALSE	TRUE	FALSE	Sera	#F68B33	0.0437076622093597
WP_000897635.1	-0.985046543993625	0.98407467691345	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0436710785502187
WP_000670950.1	-0.725549662759809	0.847998249593886	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0436527737002425
WP_000755946.1	0.915872738996931	-1.02742611377339	FALSE	TRUE	FALSE	Sera	#F68B33	0.0435956673441998
WP_000829167.1	0.828271277601331	-0.858794423315222	FALSE	TRUE	FALSE	Sera	#F68B33	0.0434586228342456
WP_001165377.1	-0.846128164308693	1.0537471692317	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0434575709284731
WP_000846637.1	-0.895081975400965	0.957806248714232	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0434509869330486
WP_000289213.1	1.07792063663364	-0.905739130889935	FALSE	TRUE	FALSE	Sera	#F68B33	0.0433120444255784
WP_000002683.1	0.910020154114007	-0.844119444177266	FALSE	TRUE	FALSE	Sera	#F68B33	0.0432834423007612
WP_000626074.1	0.869147534449701	-0.904069922320078	FALSE	TRUE	FALSE	Sera	#F68B33	0.043274087822968
WP_078252846.1	-0.810461535715522	1.11075774023358	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0432636011131569
WP_000934799.1	0.86210143007002	-1.01398123246806	FALSE	TRUE	FALSE	Sera	#F68B33	0.0432471854222509
