RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
HMDB0000169	0.536216671661656	0.216075064662687	FALSE	TRUE	FALSE	Sera	#F68B33	-0.262875682084846
HMDB0000532	0.34088368726068	-0.175290344001721	FALSE	TRUE	FALSE	Sera	#F68B33	0.228341935101423
HMDB0000112	0.507308087346938	-0.0719376239122377	FALSE	TRUE	FALSE	Sera	#F68B33	0.217114795802223
HMDB0000254	0.201133860609413	-0.342284539843316	FALSE	TRUE	FALSE	Sera	#F68B33	0.202106867458188
HMDB0000812	0.478419076232308	-0.844401743268253	FALSE	TRUE	FALSE	Sera	#F68B33	0.196813261293736
HMDB0000574	0.42664347341388	-0.426193206650196	FALSE	TRUE	FALSE	Sera	#F68B33	-0.187628111844354
HMDB0000190	-0.168947041899705	0.172336490647581	TRUE	FALSE	FALSE	RPMI	#388ECC	0.186363713296974
HMDB0001129	0.567147316888585	0.197543825604669	FALSE	TRUE	FALSE	Sera	#F68B33	0.173256756434187
HMDB0000929	0.256638875115652	0.224671118673279	FALSE	TRUE	FALSE	Sera	#F68B33	0.162185177769298
HMDB0000226	-0.708644158532989	0.881628267846824	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.15099305560064
HMDB0000168	0.258646089617246	0.240907917039679	FALSE	TRUE	FALSE	Sera	#F68B33	-0.149416705402398
HMDB0006029	-0.88550409894276	0.746497050200301	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.144566372447844
HMDB0000452	-0.743450049846422	0.616176302456311	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.141070245640701
HMDB0004825	0.794869558737668	-0.484389378577786	FALSE	TRUE	FALSE	Sera	#F68B33	0.139795503739245
HMDB0000996	-0.919975704642225	0.312908286607498	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.1390583142687
HMDB0000206	-0.361347092904446	0.438420954161996	TRUE	FALSE	FALSE	RPMI	#388ECC	0.136067158619212
HMDB0000306	-0.145441073084814	-0.386270206378075	FALSE	TRUE	FALSE	Sera	#F68B33	-0.1307359936255
HMDB0000177	-0.149903382492842	0.659651433551471	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.128034814740833
HMDB0000020	0.544838284390816	-0.234546213558806	FALSE	TRUE	FALSE	Sera	#F68B33	0.127501604799563
HMDB0002467	-0.418712804539982	0.263636358398467	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.124423912309486
HMDB0000243	-0.512528109291763	-0.108941684895671	TRUE	FALSE	FALSE	RPMI	#388ECC	0.121409399397835
HMDB0001488	-0.00563046903221243	0.247974581583022	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.12032853733192
HMDB0000172	-0.219689529248322	0.0116029692149041	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.11807317254087
HMDB0000663	-1.01485597277589	0.39046549847785	TRUE	FALSE	FALSE	RPMI	#388ECC	0.117364514468347
HMDB0000192	0.539391347872553	-0.616960389031657	FALSE	TRUE	FALSE	Sera	#F68B33	-0.114660646068172
HMDB0000719	-0.58768225338127	0.392565863363323	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.111835594970974
HMDB0013674	0.0640609527987309	-0.567626563862167	FALSE	TRUE	FALSE	Sera	#F68B33	-0.111178931235244
HMDB0000300	0.157051237852411	0.154100242030603	FALSE	TRUE	FALSE	Sera	#F68B33	-0.109064016100492
HMDB0000625	-0.108103680781653	0.255255892900405	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.107175956672163
HMDB0000123	-0.150393379605894	-0.171283828715844	FALSE	TRUE	FALSE	Sera	#F68B33	-0.107048843779624
HMDB0000182	-0.580573093728872	0.656762245270382	TRUE	FALSE	FALSE	RPMI	#388ECC	0.102468339664737
HMDB0000426	0.165450552580129	-0.123461076293566	FALSE	TRUE	FALSE	Sera	#F68B33	0.0971038033423278
HMDB0032538	0.413406909828298	-0.717370229536047	FALSE	TRUE	FALSE	Sera	#F68B33	0.0950430766535993
HMDB0001414	-0.534170436734618	0.670169823683045	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0905001852019673
HMDB0000005	0.0495643643338716	-0.689365475084369	FALSE	TRUE	FALSE	Sera	#F68B33	0.0894349271347469
HMDB0000568	0.681673411531627	-0.648780745186752	FALSE	TRUE	FALSE	Sera	#F68B33	0.0893404376910801
HMDB0000428	-0.615462038119198	0.763839507121873	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0883443658291369
HMDB0000687	-0.629441993639083	0.389267020176492	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.086975507818831
HMDB0000262	-0.4409860818746	0.476187772274953	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0845167339155711
HMDB0000784	0.874787775363435	-0.660203840057416	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0841225032713614
HMDB0001406	-0.392084196116886	0.613268215733733	TRUE	FALSE	FALSE	RPMI	#388ECC	0.083544419076838
