RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
EW032_RS03595	0.190511104150734	-0.386195555776487	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351107068561506
EW032_RS13715	0.0256600485652881	-0.152704637972207	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0350281370658256
EW032_RS13720	0.250293916883437	-0.392844337216866	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0347983753929591
EW032_RS13685	0.163852788239459	-0.437671731828255	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0347981478482179
EW032_RS13745	0.380090778803644	-0.301292957847109	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0346920093242252
EW032_RS13735	0.208032340314323	-0.160184837007183	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0345768180880251
EW032_RS13740	0.322182923952062	-0.163063919333608	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0343442456262898
EW032_RS00450	0.0914020282733887	-0.278874143589717	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337705930402987
EW032_RS13190	0.081051079998008	-0.410158341531085	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337560948160608
EW032_RS13725	0.136377632403536	-0.102009992463143	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337049979330743
EW032_RS11160	0.272345085215217	-0.514441939489908	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336283462660104
EW032_RS05090	0.11898211174524	-0.419713994340407	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336234672419949
EW032_RS13750	0.485313386001911	-0.180274400508662	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0335381055636761
EW032_RS06905	-0.237904250498715	-0.163015380357843	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0334975746819001
EW032_RS13230	0.0504592655117954	-0.394318181180508	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332592241929793
EW032_RS05170	0.279123528000021	-0.234505514012125	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332420088005191
EW032_RS03205	-0.0658346985620035	-0.42615175135585	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0331683685801499
