RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001273058.1	0.22701839978673	-0.00979092363998976	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0812492821829506
WP_001017131.1	-0.000539898469091454	0.12870802182811	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0807836942713751
WP_000670752.1	-0.260907770857066	0.169874758444923	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0775799118962733
WP_001236371.1	0.186765080276088	0.24894623098964	FALSE	TRUE	FALSE	Sera	#F68B33	0.0763370814926669
WP_001125610.1	0.338835305902752	-0.707577691292769	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0749213300809654
WP_000583528.1	0.483528256622112	-0.780864887632143	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0746101107844784
WP_000682646.1	-0.397591733745387	0.474101312803062	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0741586788487386
WP_000987769.1	-0.233687124860136	0.778426652548384	FALSE	TRUE	FALSE	Sera	#F68B33	0.0725334261767433
WP_001548912.1	-0.183260845652057	-0.222962998317027	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0723120727125815
WP_001167175.1	0.480422216797791	-0.66470928687669	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.07151100666685
WP_000186117.1	0.189309437600528	0.105953056089031	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0712144108754255
WP_000631963.1	0.0594202685246441	0.226724303329151	FALSE	TRUE	FALSE	Sera	#F68B33	0.070775847503759
WP_000455597.1	0.199872310339281	0.142412074775788	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0699434812579142
WP_001248939.1	-0.154274455253725	0.706925571269046	FALSE	TRUE	FALSE	Sera	#F68B33	0.069832797211486
WP_000273371.1	0.327701164882163	-0.0693810853533265	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0693160029403188
WP_000623903.1	0.295556385112369	0.00563239479790896	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0676707045692874
WP_001789049.1	0.277016052539765	-0.496557014190024	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0672825944879644
WP_000368166.1	-0.203850039731953	0.174109234802261	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0671975850653602
WP_000020853.1	-0.237642391719185	-0.127438803750421	FALSE	TRUE	FALSE	Sera	#F68B33	0.0670474826984633
WP_001249285.1	0.563513839260835	-0.521946017025351	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0668858095091956
WP_000695342.1	-0.104829083663754	0.321763348356505	FALSE	TRUE	FALSE	Sera	#F68B33	0.066674190310852
WP_001074556.1	-0.49941982731289	0.200311139491574	FALSE	TRUE	FALSE	Sera	#F68B33	0.0656222959830153
WP_000652047.1	0.333568130581928	-0.094237042013665	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0655764571365476
WP_001279338.1	-0.368209587179715	0.331864040769941	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0654991331988392
WP_000942300.1	0.403318076816674	-0.206019599513949	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0653813140698008
WP_001246561.1	0.148377093158539	0.232564074460632	FALSE	TRUE	FALSE	Sera	#F68B33	0.0650133793856449
WP_000032836.1	-0.741168335092998	0.347571150137187	FALSE	TRUE	FALSE	Sera	#F68B33	0.0650098838777755
WP_000751704.1	0.480672069023661	-0.306191550610415	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0647032962800575
WP_001549592.1	0.295163877727183	0.428518738242569	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0645167935397467
WP_000731959.1	0.112934526753826	0.404571919403094	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0640973585528919
WP_000933105.1	0.688494519789873	-0.574814705844911	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0638143431923937
WP_001075826.1	0.375919881144276	-0.700944675149084	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0635717931062094
WP_000391031.1	0.654597396801394	-0.362718729571662	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0633189199261508
WP_000886500.1	0.370572561542763	0.213087596907354	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.062708643847586
WP_000106330.1	-0.324168190307242	0.0648504182412754	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0625927421140874
WP_000064078.1	-0.432166107312588	0.645823160168829	FALSE	TRUE	FALSE	Sera	#F68B33	0.0625309489533262
WP_000128656.1	0.560601877994237	-0.0754969353772563	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0624388344668999
WP_000525078.1	0.468067310471292	0.0209400076937469	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0612160735384634
WP_000206108.1	0.46920198700012	-0.397119083064574	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0608555421350128
WP_000004086.1	-0.573463055726092	0.487725684159013	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0606210060284381
WP_000681756.1	-0.0549018548797503	0.339440273986203	FALSE	TRUE	FALSE	Sera	#F68B33	0.0598999324878519
WP_001797631.1	0.0219336320832757	-0.111268607798879	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0597979680923066
WP_000838479.1	0.615056506621783	-0.437678979438519	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0593697212811937
WP_000700191.1	0.83417464497908	-1.00900341331033	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0591549106643609
WP_000604728.1	0.589535055793644	-0.504397240020099	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0589970164265769
WP_001024830.1	-0.0892566418953097	-0.0264103910114738	FALSE	TRUE	FALSE	Sera	#F68B33	0.0589354761369093
WP_001789411.1	0.611819070791688	-0.246240441623685	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0584902452522862
WP_001044662.1	0.581702250770791	-0.881777340520925	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0582091969081367
WP_000697334.1	0.19310152910419	-0.277452033242769	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0581217402893787
WP_000273356.1	-0.255561530524954	-0.034064240945767	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0579801181432545
WP_000447710.1	0.543030793241007	0.170827206801594	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0579475346370373
WP_000616784.1	0.731054553312385	-0.74623743455066	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0575112485142373
WP_001234988.1	0.362862681903257	-0.131082730846636	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0571949326566877
WP_000926310.1	0.211110565713194	-0.193293735651462	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0564811875322956
WP_000211359.1	0.869233104560268	-0.825374014400569	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0563623339944292
WP_000648718.1	0.00793438311113173	-0.200720836001364	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0562526974120502
WP_000344337.1	0.37846063214777	0.286570677544908	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0562220232713235
WP_000034728.1	0.261865395623843	0.430543188598276	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0562078256134806
WP_000379054.1	-0.112767149955646	0.802372205071277	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0561521412262698
WP_001021145.1	-0.441937518792673	0.0952108298045508	FALSE	TRUE	FALSE	Sera	#F68B33	0.0558752205949937
WP_000913019.1	-0.626689004047414	0.462120661599197	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0553173693063323
WP_000206033.1	0.353234787262639	-0.395644813277374	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0552795731060498
WP_000620864.1	-0.293502593466268	-0.114078590372718	FALSE	TRUE	FALSE	Sera	#F68B33	-0.055220732053832
WP_001178942.1	0.179252322507094	-0.105481651260178	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0551505254893097
WP_000435374.1	0.197048797549054	-0.146189932379078	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0551235341533568
WP_000076690.1	-0.0586280283752555	-0.0125371157302592	FALSE	TRUE	FALSE	Sera	#F68B33	0.0549379908869493
WP_129790248.1	-0.808506127253164	0.60085444985515	FALSE	TRUE	FALSE	Sera	#F68B33	0.0545952385344778
