RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
HMDB0003911	-0.948521528297198	0.903776575370036	TRUE	FALSE	FALSE	RPMI	#388ECC	0.161786940305414
HMDB0000067	-0.909896937743269	0.962233232933418	TRUE	FALSE	FALSE	RPMI	#388ECC	0.161218456385982
HMDB0000965	-0.867491555778067	0.890349522200379	TRUE	FALSE	FALSE	RPMI	#388ECC	0.158580500343194
HMDB0000092	-0.864674031580953	0.8625154435805	TRUE	FALSE	FALSE	RPMI	#388ECC	0.156033358166278
HMDB0000207	-0.812891461480001	0.960331576181638	TRUE	FALSE	FALSE	RPMI	#388ECC	0.156002468615191
HMDB0013674	-0.928749729229979	0.926491171547553	TRUE	FALSE	FALSE	RPMI	#388ECC	0.155670342312978
HMDB0000646	0.869398497555005	-0.888269530622098	FALSE	TRUE	FALSE	Sera	#F68B33	-0.152937662720344
HMDB0000573	-0.824828529532374	0.948823221173147	TRUE	FALSE	FALSE	RPMI	#388ECC	0.152739991909543
HMDB0002467	-0.903676340162033	0.965713372578418	TRUE	FALSE	FALSE	RPMI	#388ECC	0.14933837162397
HMDB0000216	0.882273353423213	-1.04942106568426	FALSE	TRUE	FALSE	Sera	#F68B33	-0.148970916501446
HMDB0001414	-0.967954954675445	0.89855809089275	TRUE	FALSE	FALSE	RPMI	#388ECC	0.148881919118489
HMDB0000115	-0.919787114531679	0.95271097285758	TRUE	FALSE	FALSE	RPMI	#388ECC	0.144942510067368
HMDB0000694	-0.71754675832217	1.00470012114596	TRUE	FALSE	FALSE	RPMI	#388ECC	0.14337312417423
HMDB0000765	0.869210190598377	-0.754664933197584	FALSE	TRUE	FALSE	Sera	#F68B33	-0.142073577460931
HMDB0003229	-1.07663006093748	0.859080884082154	TRUE	FALSE	FALSE	RPMI	#388ECC	0.141844258912271
HMDB0000754	0.858506236967911	-0.960029946312845	FALSE	TRUE	FALSE	Sera	#F68B33	-0.141660272034989
HMDB0000428	-0.657799562204547	0.930330664154604	TRUE	FALSE	FALSE	RPMI	#388ECC	0.137535605739598
HMDB0000211	-0.749710152753295	0.665736660408349	TRUE	FALSE	FALSE	RPMI	#388ECC	0.136928352620124
HMDB0000303	-0.720156200857903	0.842373585939456	TRUE	FALSE	FALSE	RPMI	#388ECC	0.136242649141275
HMDB0000673	-0.588211526163182	0.841192979034654	TRUE	FALSE	FALSE	RPMI	#388ECC	0.132193771037381
HMDB0000251	-0.832599684582706	0.825551003059601	TRUE	FALSE	FALSE	RPMI	#388ECC	0.131782420403025
HMDB0062584	-0.929007938076024	0.95961954713091	TRUE	FALSE	FALSE	RPMI	#388ECC	0.131115163117613
HMDB0000883	-1.11090882933937	0.813426759400457	TRUE	FALSE	FALSE	RPMI	#388ECC	0.127255315005932
HMDB0000996	-0.833765924807363	0.724542586101034	TRUE	FALSE	FALSE	RPMI	#388ECC	0.125699035489377
HMDB0000725	-0.876826231568191	0.747211846150031	TRUE	FALSE	FALSE	RPMI	#388ECC	0.123460112505827
HMDB0000618	0.703470468591952	-0.825125781612235	FALSE	TRUE	FALSE	Sera	#F68B33	-0.122950018356915
HMDB0000273	-1.14651100893138	0.933150940518911	TRUE	FALSE	FALSE	RPMI	#388ECC	0.122276562155402
