RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001041586.1	-0.939789619188064	0.955071175918336	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0477553278525052
WP_001229077.1	-0.940362389161549	0.947959097541602	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.047450379190144
WP_000160859.1	-0.982746323484758	0.913546247275231	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0474177011500645
WP_000791587.1	-0.886293358352091	0.927911273443098	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0473825030033318
WP_000792564.1	-0.93196244701831	0.915446111693245	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0473765923668557
WP_001101908.1	0.924259332699755	-0.943065999972627	FALSE	TRUE	FALSE	Sera	#F68B33	0.0472769444767016
WP_000754443.1	-0.965991466280534	0.918990374894108	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0472727084564319
WP_000808845.1	0.974341328155588	-0.95124814816601	FALSE	TRUE	FALSE	Sera	#F68B33	0.0471950856242452
WP_001126603.1	0.964195048278037	-0.914093753504723	FALSE	TRUE	FALSE	Sera	#F68B33	0.0471644853723914
WP_000031268.1	-0.915736488158648	0.916676378851017	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0471442453103817
WP_000709291.1	0.906141135141389	-0.882995162220928	FALSE	TRUE	FALSE	Sera	#F68B33	0.0471389294331665
WP_001045111.1	-0.969179410661847	0.955400280505294	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0471348328409049
WP_000570808.1	-0.948429789367493	0.93001048937374	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0470848899703063
WP_001795559.1	-0.935854204772178	0.949842694453136	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0470622956995548
WP_001080809.1	-0.965578921085803	0.97390662926889	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0469845990045673
WP_001214661.1	-0.953411417434724	0.932679604162161	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.046945051396507
WP_000174053.1	0.902823198514102	-0.896099014904012	FALSE	TRUE	FALSE	Sera	#F68B33	0.0468268030276401
WP_001165363.1	0.941924364909663	-1.00481895568583	FALSE	TRUE	FALSE	Sera	#F68B33	0.0467915138426041
WP_000841422.1	-0.881461180746117	0.912963567262288	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0466791571044584
WP_000702263.1	-0.966242177961959	0.851289286851853	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0466779377941041
WP_001001523.1	0.91466449313711	-0.913844169104004	FALSE	TRUE	FALSE	Sera	#F68B33	0.0464900950855602
WP_000608826.1	-0.917143902387121	0.918982289776375	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0464374182699293
WP_001078456.1	-1.01495722098109	0.82230304452503	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0464227142240427
WP_000666799.1	0.892201212847962	-0.880525123191969	FALSE	TRUE	FALSE	Sera	#F68B33	0.046328529378758
WP_000185319.1	-0.924325783003352	0.83885639425867	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0463037168713203
WP_000825510.1	-0.98453255667497	0.911006898695258	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0462954009862629
WP_000757543.1	-0.919862906847993	0.966763453736141	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0462791117347083
WP_000483713.1	0.953447188122629	-1.02289395997153	FALSE	TRUE	FALSE	Sera	#F68B33	0.0462787033137793
WP_001196354.1	-0.861722762283417	0.895351806296129	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0461561315070181
WP_000739209.1	-0.971973317990574	0.86731846954849	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0461191092982066
WP_001220199.1	-1.06006182942158	0.892679201640275	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.046073689476257
WP_000818278.1	0.89420976535348	-0.990595470535931	FALSE	TRUE	FALSE	Sera	#F68B33	0.046052691834961
WP_000616842.1	-0.845136367463742	0.876399994857343	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0460163988082405
WP_000238664.1	0.865010975312458	-0.925613471805563	FALSE	TRUE	FALSE	Sera	#F68B33	0.0459271432399524
WP_000108667.1	0.893007417963359	-0.989069357266266	FALSE	TRUE	FALSE	Sera	#F68B33	0.0458841158763231
WP_000030812.1	0.906086385673446	-0.782485054110142	FALSE	TRUE	FALSE	Sera	#F68B33	0.0457949744248079
WP_000798979.1	-0.760061236855015	0.952128188185095	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0457700029701963
WP_000846637.1	-0.868557898275517	0.956633118221157	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0457543200260842
WP_001010412.1	0.963880051494391	-0.851488463626894	FALSE	TRUE	FALSE	Sera	#F68B33	0.0456748624053596
WP_000473675.1	-0.992132770055539	0.922951516367699	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0456716202903544
WP_000728763.1	-1.04306267488869	0.892368837263344	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0456535283064997
WP_000002068.1	-0.81036416781435	0.802080373444714	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0455970891838149
WP_000106141.1	-0.899567978011743	0.829843736804607	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0455057211685729
WP_000193707.1	1.01308175530302	-0.962468944543061	FALSE	TRUE	FALSE	Sera	#F68B33	0.0454099202552671
WP_000590517.1	-0.952127771068374	0.914326447068861	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0452789938582013
WP_000566670.1	0.934540339023565	-0.937140917546073	FALSE	TRUE	FALSE	Sera	#F68B33	0.0451888737949378
WP_000026308.1	0.885657073378555	-0.879112947322897	FALSE	TRUE	FALSE	Sera	#F68B33	0.0451732822497366
WP_000159025.1	0.944157255648271	-0.830302110272992	FALSE	TRUE	FALSE	Sera	#F68B33	0.0451583303715296
WP_000259692.1	-0.891999527515131	0.834212860356479	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0451025929859896
WP_000181129.1	0.77530254852934	-0.895399409644103	FALSE	TRUE	FALSE	Sera	#F68B33	0.0449904896944102
WP_000913315.1	-0.85532600709289	0.880784164569508	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0448384346351227
WP_000032727.1	0.723382365582719	-0.965096198540666	FALSE	TRUE	FALSE	Sera	#F68B33	0.0448248179594791
WP_001019324.1	0.829487006776123	-0.781764113588855	FALSE	TRUE	FALSE	Sera	#F68B33	0.0447287732125832
WP_001015549.1	-0.978653847385744	0.895936291639161	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0446923439695584
WP_000959424.1	-0.903023599493839	0.931025302904019	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0446849135951352
WP_000848350.1	0.818476505706981	-0.81987352163745	FALSE	TRUE	FALSE	Sera	#F68B33	0.0446691121193318
WP_001217261.1	0.995627139454407	-0.923192896684132	FALSE	TRUE	FALSE	Sera	#F68B33	0.0446525739361487
WP_000729744.1	0.813719604846337	-0.980087173688098	FALSE	TRUE	FALSE	Sera	#F68B33	0.0446257285228116
WP_000735038.1	-0.913718605480054	0.838009253497737	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0445251958625757
WP_124374776.1	0.861201369161206	-0.736454715286022	FALSE	TRUE	FALSE	Sera	#F68B33	0.0444833173866368
WP_000110011.1	-0.822861412008818	0.85574985143867	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0444713790044312
WP_000046076.1	1.00861008335671	-0.82278246061997	FALSE	TRUE	FALSE	Sera	#F68B33	0.0444052181189981
WP_000340475.1	1.08686296276261	-1.00308787290217	FALSE	TRUE	FALSE	Sera	#F68B33	0.0442708527580384
WP_000763048.1	0.972329956400738	-0.749739585575916	FALSE	TRUE	FALSE	Sera	#F68B33	0.0441367964373993
WP_001242318.1	-0.908614438373666	0.905826135743366	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0439218967247649
WP_000442480.1	-0.776920266099725	0.995523136060474	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0438896550674116
WP_001795300.1	1.09379730978887	-1.04307068953199	FALSE	TRUE	FALSE	Sera	#F68B33	0.0438133678755726
WP_010956572.1	0.857069394622774	-0.894905472963523	FALSE	TRUE	FALSE	Sera	#F68B33	0.0437906905281064
WP_000040054.1	-0.936055559387868	0.605823348180931	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0437487482138974
WP_000064778.1	-0.893206316834509	0.962626300657111	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.043688685341487
WP_000516261.1	0.810812105513621	-0.839217353837229	FALSE	TRUE	FALSE	Sera	#F68B33	0.0435760837144609
WP_001795457.1	-1.0116089877302	0.860035638453708	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0435704223610639
WP_001200748.1	-0.80091057414803	0.827500113290324	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0435157123342062
WP_000818914.1	-0.857496455289912	0.96107974129913	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0434828692967006
WP_000952537.1	0.902395229878229	-1.01173648503009	FALSE	TRUE	FALSE	Sera	#F68B33	0.0434329918259945
WP_000070866.1	0.771130143635524	-0.694567357734807	FALSE	TRUE	FALSE	Sera	#F68B33	0.0434155083972555
WP_000262640.1	-0.87762277515133	0.977909077750003	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0434083242403417
WP_129790250.1	0.819272481920152	-0.789849750493622	FALSE	TRUE	FALSE	Sera	#F68B33	0.0433683414114407
WP_000437472.1	-0.8175779558687	1.10476594862616	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0433413900673196
WP_000855505.1	0.904272423876864	-0.745879160642657	FALSE	TRUE	FALSE	Sera	#F68B33	0.04333954574538
WP_000210828.1	-0.782730954699638	0.795283668157359	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0431540119156985
WP_000897635.1	-0.708498710102427	0.838514780140584	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0430998667020403
WP_001040736.1	0.833219764382563	-0.922332138030826	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430729399321602
WP_000664764.1	0.860497759134869	-0.767999113095776	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430595759143747
WP_000551283.1	0.974972254746712	-0.843994394623312	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430540054944143
WP_000220938.1	0.856277406348642	-0.97382929172337	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430534328449531
WP_000073352.1	0.788715645438966	-0.9151395739976	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430321243305802
WP_000413865.1	0.845065859821893	-0.869597913307951	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430099738666964
