RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
EW031_RS00985	-0.130024508450964	-0.167525699612564	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0713949694625544
EW031_RS11080	-0.339776539970849	0.248658477008024	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0646504713850535
EW031_RS10410	0.531776170195769	-0.375673666350312	FALSE	TRUE	FALSE	Sera	#F68B33	0.0624629101848489
EW031_RS00980	-0.16579373523197	-0.032490252590027	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0604614132870082
EW031_RS09045	-0.157146648068712	0.299053254761121	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0579097136893761
EW031_RS07135	0.257915138546584	0.151721801622728	FALSE	TRUE	FALSE	Sera	#F68B33	0.0572505924785951
EW031_RS08890	0.0207648478324798	0.0635354089918434	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0557334864524115
EW031_RS06425	0.599299931511881	-0.639715125002287	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0557044926436804
EW031_RS06145	0.145857701260558	-0.236948634756232	FALSE	TRUE	FALSE	Sera	#F68B33	-0.055501343068724
EW031_RS07155	0.732900446037502	-0.350526682463345	FALSE	TRUE	FALSE	Sera	#F68B33	0.0553863441684758
EW031_RS05715	-0.15298188529992	-0.33812407433701	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0552732499869201
EW031_RS07665	0.326109134460611	0.202233005899791	FALSE	TRUE	FALSE	Sera	#F68B33	0.0552692116005
EW031_RS06215	0.407622914031872	0.238903027700836	FALSE	TRUE	FALSE	Sera	#F68B33	0.0550686138467664
EW031_RS08750	-0.325966087524168	0.472939131995237	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0548051457162964
EW031_RS07140	0.333463728713226	0.0434327840650419	FALSE	TRUE	FALSE	Sera	#F68B33	0.0543895491192644
EW031_RS01745	-0.00391999387069802	-0.326813736989241	FALSE	TRUE	FALSE	Sera	#F68B33	0.054206876777249
EW031_RS06910	0.421516792519526	0.0141154853105999	FALSE	TRUE	FALSE	Sera	#F68B33	0.0539843232959203
EW031_RS05730	0.198700524694614	-0.625858237397662	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0538207187754705
EW031_RS11860	-0.480018706947541	0.539892656647855	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0534330016501232
EW031_RS02270	-0.434624816283293	0.0366074067177596	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0532725155794931
EW031_RS05330	-0.675173908948761	0.708939936359027	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0530920724399062
EW031_RS05635	-0.146420047332031	-0.24841402400327	FALSE	TRUE	FALSE	Sera	#F68B33	0.0530782541191855
EW031_RS07345	0.231386100938101	0.00393243935430255	FALSE	TRUE	FALSE	Sera	#F68B33	0.0525323860958506
EW031_RS12105	-0.123469451100552	0.340442717806184	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0519398502483264
EW031_RS05865	-0.542600711087647	0.334051414724916	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0517089988603305
EW031_RS09865	0.103223810844996	-0.0995519316757718	FALSE	TRUE	FALSE	Sera	#F68B33	0.0516194793397483
EW031_RS13430	0.40486992742668	0.169964602382293	FALSE	TRUE	FALSE	Sera	#F68B33	0.0514390899503348
EW031_RS05725	0.0775227294568678	-0.671227026263214	FALSE	TRUE	FALSE	Sera	#F68B33	-0.051425454522391
EW031_RS11915	0.0809844191194579	-0.16353071620134	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0513444860328478
EW031_RS09860	0.580941321256944	-0.398083997865407	FALSE	TRUE	FALSE	Sera	#F68B33	0.0512920873825597
EW031_RS05870	-0.715328850708243	0.317517529109454	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0511448339110398
EW031_RS06430	0.56770008855946	-0.509207299381316	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0509301891270822
EW031_RS07340	-0.340916264695518	0.583201942612185	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0507323670571649
EW031_RS06155	0.350088307087003	-0.306844476224051	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0505932617126364
EW031_RS00975	0.150917344781307	-0.0285134830809721	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0505138505637419
EW031_RS14155	-0.390995324387463	0.24878969234726	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0501174477050635
EW031_RS06575	-0.5342209586362	0.235558907937127	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0496075201266893
EW031_RS10915	-0.323835898224979	0.45419278968904	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0495573795040286
EW031_RS04185	0.637393280273855	-0.868057786128232	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0490422527816604
EW031_RS05910	0.108660322631073	-0.129760811749793	FALSE	TRUE	FALSE	Sera	#F68B33	0.0489347480355005
EW031_RS02935	-0.771938636669206	0.699492051971904	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0484611112320999
EW031_RS13155	0.224793259267286	-0.373551039466432	FALSE	TRUE	FALSE	Sera	#F68B33	0.0483894244091784
EW031_RS05745	0.449956006093649	-0.743939100000397	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0482342840592078
EW031_RS14660	-0.0450130052886085	0.0677367092662837	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0480694359905491
EW031_RS05720	0.195825853894186	-0.388876920916685	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0480411935580265
EW031_RS14120	-0.589907939344082	0.0522456259643168	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0480405383361585
EW031_RS01600	0.755067601286875	-0.893964195285867	FALSE	TRUE	FALSE	Sera	#F68B33	-0.047969836992146
EW031_RS04200	-0.371215550908351	0.146286280361403	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0477630349904902
EW031_RS01740	0.371875803557115	-0.289931232284298	FALSE	TRUE	FALSE	Sera	#F68B33	0.0477260377844829
EW031_RS06905	0.0761032070054191	0.488302786850351	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0473916216843619
EW031_RS06440	0.644557364954989	-0.514758415833747	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0473186058640797
EW031_RS09880	0.804341856400673	-0.417331441928725	FALSE	TRUE	FALSE	Sera	#F68B33	0.0472604351936558
EW031_RS04195	0.680904028380668	-0.914485321069074	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0471788933276461
EW031_RS14640	0.761620821821574	-0.472985680613862	FALSE	TRUE	FALSE	Sera	#F68B33	0.0471758502117772
EW031_RS06150	0.21176649717156	-0.360241524151244	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0470974958394215
EW031_RS01000	-0.572511524532651	0.497537400055363	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0470782540885696
EW031_RS05740	0.384060937723594	-0.722835851439401	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0470469809075311
EW031_RS06585	-0.498568669681866	0.329256691393545	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0469764075344794
EW031_RS08490	-0.22899013944663	-0.117610116786641	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0469147595094265
EW031_RS00990	0.531098034222839	-0.506569813600782	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0463288318847536
EW031_RS06435	0.752162994204571	-0.56408024758762	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0462225146441351
EW031_RS03215	0.419918902397734	-0.230633928480893	FALSE	TRUE	FALSE	Sera	#F68B33	0.0460834941861541
EW031_RS09025	-0.192692415335073	0.578262679400281	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0458965100634847
EW031_RS03445	0.534079177813194	-0.305388514785812	FALSE	TRUE	FALSE	Sera	#F68B33	0.0457869065843708
EW031_RS04190	0.638851266744594	-0.807546706452082	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0457781834706507
EW031_RS06445	0.726141887136112	-0.482281687541553	FALSE	TRUE	FALSE	Sera	#F68B33	-0.045765445004984
EW031_RS11415	-0.365282107420606	0.45307250500967	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0455686871734647
EW031_RS06485	0.104074185570164	-0.206789122178953	FALSE	TRUE	FALSE	Sera	#F68B33	0.0452066507344702
EW031_RS14125	-0.702805177824985	0.478676931668303	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0451210017791456
EW031_RS06080	-0.46900606003903	0.689460681434712	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0450559727833853
EW031_RS05040	-0.0545878197424686	-0.333998099744225	FALSE	TRUE	FALSE	Sera	#F68B33	0.045010192207256
