RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
HMDB0003338	0.241278287306214	-0.217981016499859	TRUE	FALSE	FALSE	RPMI	#388ECC	0.269759082080082
HMDB0000177	-0.0957146592112996	-0.198136727698044	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.192405603209435
HMDB0000149	-0.703762271977953	0.647157641682237	FALSE	TRUE	FALSE	Sera	#F68B33	0.180251270954305
HMDB0000243	-0.361506748016707	0.233322548880682	FALSE	TRUE	FALSE	Sera	#F68B33	-0.179413841765966
HMDB0000630	0.0729016678157646	-0.262326769687037	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.179299274425325
HMDB0001401	0.0726969550459168	-0.137580269433196	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.176457046957645
HMDB0000827	-0.627063553148282	0.381948374045489	FALSE	TRUE	FALSE	Sera	#F68B33	0.171680333558145
HMDB0001514	0.39700182000396	0.123681240386499	TRUE	FALSE	FALSE	RPMI	#388ECC	0.171015796800028
HMDB0004825	-0.314960148951265	0.0896244416412907	FALSE	TRUE	FALSE	Sera	#F68B33	0.165151224442645
HMDB0000060	-0.591230311683431	0.225801856729696	FALSE	TRUE	FALSE	Sera	#F68B33	0.161780615498234
HMDB0000176	0.247820461356244	-0.267650779316101	TRUE	FALSE	FALSE	RPMI	#388ECC	0.160320792244997
HMDB0000214	-0.431487389168133	0.0394083576716976	FALSE	TRUE	FALSE	Sera	#F68B33	-0.160238872915825
HMDB0001076	-0.334019374154752	-0.112658563726645	FALSE	TRUE	FALSE	Sera	#F68B33	-0.160045854110622
HMDB0002259	-0.987166991049987	0.624131413560747	FALSE	TRUE	FALSE	Sera	#F68B33	0.139599818486731
HMDB0001392	0.509441321447087	-0.513965643492736	TRUE	FALSE	FALSE	RPMI	#388ECC	0.136976049125931
HMDB0000005	0.523318797543281	-0.227423736236775	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.1364307048131
HMDB0000192	0.735066880029596	-0.505739625893291	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.131171258172371
HMDB0000123	-0.541824926709993	0.507725733685795	FALSE	TRUE	FALSE	Sera	#F68B33	0.125344303260768
HMDB0000206	0.24449620263888	0.522737619143215	FALSE	TRUE	FALSE	Sera	#F68B33	-0.124422931339776
HMDB0001844	0.62701922444923	-0.489360089438665	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.122429540593389
HMDB0000099	0.171039132429082	-0.604764829574186	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.117178171178746
HMDB0000744	-0.0799899415024607	-0.222328302194668	TRUE	FALSE	FALSE	RPMI	#388ECC	0.114606484833323
HMDB0000673	-0.588211526163182	0.841192979034654	FALSE	TRUE	FALSE	Sera	#F68B33	0.113864506322917
HMDB0000251	-0.832599684582706	0.825551003059601	FALSE	TRUE	FALSE	Sera	#F68B33	0.110038041749954
HMDB0000220	-1.04097615408738	0.799910797017933	FALSE	TRUE	FALSE	Sera	#F68B33	0.109615903263637
HMDB0031075	0.359072013249185	-0.592309443125606	TRUE	FALSE	FALSE	RPMI	#388ECC	0.1063090853653
HMDB0000508	-0.412105228185193	0.207635186253729	FALSE	TRUE	FALSE	Sera	#F68B33	-0.106040812664129
HMDB0000143	0.540585679865592	0.16792092215186	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.103188866559662
HMDB0001548	0.739939001350716	-0.642680983769571	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.103030505414222
HMDB0002991	0.215099480426347	0.347081658491098	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0960633190133319
HMDB0002117	0.489276186470797	0.0911878020843852	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0943255991934955
HMDB0000112	0.231374354108444	0.393804982391367	FALSE	TRUE	FALSE	Sera	#F68B33	0.0941910743243308
L..13C5.15N..Valine	0.739604880340381	-0.699271612230264	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0931472534898354
HMDB0000847	0.626062262735256	-0.823247750172655	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0917358310139452
HMDB0000163	0.175450383208309	-0.537007586310589	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0896978386521636
HMDB0002350	0.479597286288036	-0.369205700157053	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0888960050796956
HMDB0001078	-0.841847754799343	0.186852197694391	FALSE	TRUE	FALSE	Sera	#F68B33	0.0878685119860708
HMDB0000262	-0.722788560837378	0.479789963853392	FALSE	TRUE	FALSE	Sera	#F68B33	0.0874501823341003
HMDB0000258	0.438682258555811	-0.755874792083863	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0871872928364324
HMDB0000482	0.690400356832405	-0.809028077422398	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0836184376123384
HMDB0000126	-0.876915797594453	0.361417794329016	FALSE	TRUE	FALSE	Sera	#F68B33	0.0825727583011926
HMDB0000148	0.459216712420749	-0.448051865429574	TRUE	FALSE	FALSE	RPMI	#388ECC	0.082570504649784
HMDB0000162	0.783303483352285	-0.9888219517231	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0820637833047096
HMDB0000209	0.771544608321235	-0.514871508854391	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0805641763547415
HMDB0000511	0.659710798096122	-0.903855444303293	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0779137415780296
HMDB0000355	-0.755751208459774	0.671133296540089	FALSE	TRUE	FALSE	Sera	#F68B33	-0.074696644214378
HMDB0002917	0.481345453093033	-0.663324006805469	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0746493637639769
HMDB0000306	-0.553597818370987	0.68599377503864	FALSE	TRUE	FALSE	Sera	#F68B33	0.0746003966074505
HMDB0000161	-1.00616348499876	0.695199619279816	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0745149436971109
HMDB0000975	0.339978863860031	0.033339460154136	TRUE	FALSE	FALSE	RPMI	#388ECC	0.074402244462613
HMDB0001473	-0.77856811688856	0.225398345987574	FALSE	TRUE	FALSE	Sera	#F68B33	0.0742247842014483
HMDB0062477	0.195165428148315	0.235589131505113	FALSE	TRUE	FALSE	Sera	#F68B33	0.0736370783916203
HMDB0000294	0.486552706929511	-0.683934082443374	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.073493289882301
HMDB0000050	-0.557622866230805	0.598788878715581	FALSE	TRUE	FALSE	Sera	#F68B33	0.0732329225921314
HMDB0000663	-0.054721917191371	-0.0879551455921084	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0731676331007366
HMDB0000167	0.30753988871603	-0.592018645576107	TRUE	FALSE	FALSE	RPMI	#388ECC	0.072787179366023
HMDB0002931	0.10557539784979	0.318676041804253	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0705565880262779
HMDB0000638	0.322574660796585	-0.378198096426636	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0702258117475819
HMDB0000169	-0.0957290780628255	0.625952501848422	FALSE	TRUE	FALSE	Sera	#F68B33	0.0702024672996005
HMDB0000448	-0.218799820892165	0.266592150841003	FALSE	TRUE	FALSE	Sera	#F68B33	0.0697525738666117
HMDB0000618	0.703470468591952	-0.825125781612235	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0694193023817655
HMDB0000191	0.664993099360865	-0.695661044702438	TRUE	FALSE	FALSE	RPMI	#388ECC	0.067880052352202
HMDB0000929	0.0533903594431764	-0.196253702930262	TRUE	FALSE	FALSE	RPMI	#388ECC	0.066422165019297
HMDB0000532	-0.31683618047344	0.0816647857153672	FALSE	TRUE	FALSE	Sera	#F68B33	0.0663477407901303
HMDB0000574	0.714952848794636	-0.629892502364865	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0661419372950152
HMDB0000696	-0.834147780197184	0.688513393224135	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0654584754809598
HMDB0000687	-0.819576977448282	0.619364781091037	FALSE	TRUE	FALSE	Sera	#F68B33	0.0646462553169699
HMDB0000625	-0.0725906464551491	-0.515872396277837	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0643236532127244
HMDB0001414	-0.967954954675445	0.89855809089275	FALSE	TRUE	FALSE	Sera	#F68B33	0.0641795834621025
HMDB0000226	-0.849016207804315	0.654494239489079	FALSE	TRUE	FALSE	Sera	#F68B33	0.0626101069941016
HMDB0000694	-0.71754675832217	1.00470012114596	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0613657276682608
HMDB0000159	-0.530229961942437	0.192089224831246	FALSE	TRUE	FALSE	Sera	#F68B33	0.0599187100795417
HMDB0000139	0.112074093425926	0.226266969145812	FALSE	TRUE	FALSE	Sera	#F68B33	0.0564887045950323
HMDB0000807	-0.465641691940083	1.08158263976535	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0552416884059156
HMDB0000134	-0.12592682688682	0.0560905448816411	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0552202439738925
HMDB0000273	-1.14651100893138	0.933150940518911	FALSE	TRUE	FALSE	Sera	#F68B33	0.0543743593457009
HMDB0000641	-1.0261101184279	0.725432000101102	FALSE	TRUE	FALSE	Sera	#F68B33	0.0539361541195878
HMDB0001870	0.622340664517868	-0.462282533075843	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0532486756074721
HMDB0000092	-0.864674031580953	0.8625154435805	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0532123828673179
HMDB0000254	-0.097829600035625	0.36812755052594	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0529184181691854
HMDB0000132	-0.205728926748135	0.604985844208524	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0510287487164318
HMDB0002520	-0.572298406067802	0.456451274445737	FALSE	TRUE	FALSE	Sera	#F68B33	0.0498252506579132
HMDB0000190	-0.347850268856289	0.680758268171977	FALSE	TRUE	FALSE	Sera	#F68B33	-0.049723206063484
HMDB0000247	-0.00985932524389877	-0.27303340886343	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0496228775858726
HMDB0000107	0.00199249243152009	-0.268185546337351	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0489097951633891
HMDB0000535	0.345025422868089	-0.753553937700327	TRUE	FALSE	FALSE	RPMI	#388ECC	0.048765397372727
HMDB0000640	0.466023338731339	-0.534988422970139	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0485867605000596
HMDB0000172	-0.60733436384056	0.0991391158457856	FALSE	TRUE	FALSE	Sera	#F68B33	0.0481324119262454
HMDB0000568	0.184894433831005	-0.279275020851934	TRUE	FALSE	FALSE	RPMI	#388ECC	0.047515834544466
HMDB0001431	0.0328491892232461	0.422688295141713	FALSE	TRUE	FALSE	Sera	#F68B33	0.046927835683353
HMDB0000187	-0.173519544097007	-0.11056659206681	FALSE	TRUE	FALSE	Sera	#F68B33	0.0452950241745092
HMDB0000749	0.420384873852549	-0.719971658783486	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0452819773042461
HMDB0000301	0.270456228911465	-0.090441025362819	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0447392868066248
HMDB0000725	-0.876826231568191	0.747211846150031	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0421095229284738
HMDB0000296	0.667322497646189	-0.207295867700789	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0407358946626319
HMDB0000283	0.637831629845313	-0.712508916641624	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402682151627484
HMDB0062584	-0.929007938076024	0.95961954713091	FALSE	TRUE	FALSE	Sera	#F68B33	0.039902356406874
HMDB0000573	-0.824828529532374	0.948823221173147	FALSE	TRUE	FALSE	Sera	#F68B33	0.0392318410087439
HMDB0000205	0.612577553822377	-0.802913758817705	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0391412456629022
HMDB0003424	-0.690784248999594	0.616852752364622	FALSE	TRUE	FALSE	Sera	#F68B33	0.0389070615800245
