RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001292247.1	0.0921066593251318	-0.0624763680780434	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0698792647111292
WP_011447028.1	-0.579023228273665	0.40254768554391	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0690531896418253
WP_000334518.1	0.570397446827568	-0.103499421734777	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0687766387506775
WP_000860578.1	0.643721735347256	-0.281506232078827	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0660904931211049
WP_000655666.1	0.0715860194932043	0.343710903098573	FALSE	TRUE	FALSE	Sera	#F68B33	0.0659857307581313
WP_001802667.1	0.687324404803964	-1.16851810901556	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0657834138153449
WP_000006551.1	0.182998668411411	0.0118118233274644	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0656977652231601
WP_001055897.1	-0.405479404812297	0.547154685486968	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0652484770251748
WP_000987769.1	0.0842021701596967	-0.0297268046583349	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0645598852581538
WP_000049919.1	0.0514529410516405	-0.125243088517465	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0645004920872865
WP_000120549.1	0.222670388104857	-0.155817958301218	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0628678497920494
WP_000602071.1	-0.135148981294334	-0.252416867453923	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0627690477397598
WP_001227350.1	-0.313739064754005	0.266220165697343	FALSE	TRUE	FALSE	Sera	#F68B33	-0.062722340966229
WP_001071588.1	-0.0487445878427202	-0.113458223526781	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0622994644057231
WP_031892351.1	0.0267480348282391	0.403120807835446	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0612807568513462
WP_000775165.1	0.670825036105135	-1.1895863858108	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0612254988959351
WP_000342266.1	0.491563130243321	-0.640330885335354	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0609221953895298
WP_000215388.1	0.446116694996678	-0.564270000706236	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.060659490183249
WP_000983677.1	0.438708055487479	-0.195588105313533	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0605727522352527
WP_000971498.1	0.30383758435774	-0.39463943617689	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0603871431452152
WP_000811163.1	0.180379074684984	-0.634290650781417	TRUE	FALSE	FALSE	RPMI	#388ECC	0.060240247030531
WP_000186117.1	0.181520025525069	0.250369948683928	FALSE	TRUE	FALSE	Sera	#F68B33	0.0602328508442257
WP_000704122.1	0.27987503104721	-0.427463972933053	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0594858984870384
WP_000065044.1	0.474800426286622	-0.0290095556127636	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0594338939920364
WP_000738247.1	0.505725187219018	-0.484693465000912	TRUE	FALSE	FALSE	RPMI	#388ECC	0.059268828541527
WP_000976269.1	-0.133872311472533	0.08269928713394	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0591040309144321
WP_001226823.1	0.461212350379944	-0.031622731121805	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0585435344484901
WP_000278558.1	0.421307887098752	0.106777965883447	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0583811025194694
WP_000884739.1	0.232142006005799	-0.0845098635250364	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0583675584062366
WP_000163487.1	0.283338957356825	-0.660932158438741	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0581840762647906
WP_001266155.1	0.387792010798572	-0.129230650700546	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0581282935844609
WP_000138413.1	0.987914239945345	-0.225486567431732	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0577022233243346
WP_000020800.1	0.606783357994577	-0.999069022688438	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0573674313186888
WP_000129063.1	0.081257391119222	-0.459803797905451	TRUE	FALSE	FALSE	RPMI	#388ECC	0.057195299078431
WP_000934759.1	0.475167453008639	0.411519999884564	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0570955229837215
WP_000008673.1	0.24306840319636	-0.33337169423173	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0570244481310185
WP_000184947.1	0.0434111883236041	0.207850281299487	FALSE	TRUE	FALSE	Sera	#F68B33	0.0562385090827302
WP_000448934.1	0.0885820563382917	-0.0564806686521273	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0558756065394979
WP_000677261.1	0.193040657625212	0.0297195758404736	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0557905214280747
WP_000838479.1	0.676322485574943	-0.504417080108367	TRUE	FALSE	FALSE	RPMI	#388ECC	0.055510990386587
WP_000390829.1	0.318608380632586	0.131658320836716	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.055143462569763
WP_000839926.1	-0.217923899847459	0.635017518624876	FALSE	TRUE	FALSE	Sera	#F68B33	0.0551278319725734
WP_001199895.1	0.070750984121415	0.334439442901145	FALSE	TRUE	FALSE	Sera	#F68B33	0.0551130566104199
WP_000727423.1	-0.109146467658039	-0.26452300092306	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0547712915818871
WP_000161738.1	0.717535134133771	-0.043784038652062	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0547240483552921
WP_001190913.1	0.682712897549989	-0.58995171893682	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0546913294885138
WP_000032657.1	0.00310491539034581	0.0478497352648015	FALSE	TRUE	FALSE	Sera	#F68B33	0.0546245302360728
WP_000527262.1	0.307745361435652	0.534678375775728	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0545603410650544
WP_000087385.1	0.183479073373519	-0.412886801894941	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0542254340753561
WP_129760545.1	0.580158724763812	-0.232406851331541	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0541340548324048
WP_000426912.1	-0.381581585928991	-0.204388509924435	FALSE	TRUE	FALSE	Sera	#F68B33	-0.053849010768588
WP_000068617.1	0.539476992431431	-0.473923785489721	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0537421874471491
WP_000186134.1	0.503255571654965	-0.533787973219177	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0536761746728573
WP_001218596.1	-0.302452830335174	-0.221397212556563	FALSE	TRUE	FALSE	Sera	#F68B33	0.0533667054544866
WP_001797427.1	0.328371721403063	0.220449630541773	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0533291540340606
WP_000238227.1	0.25050088138591	-0.366304425337847	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0530616275595356
WP_001024830.1	0.203393018315356	0.289546912211899	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0530281078364164
WP_000620864.1	0.484590052997531	-0.579340046176011	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0529961156453068
WP_129760509.1	-0.251207935250041	0.112796166498201	FALSE	TRUE	FALSE	Sera	#F68B33	0.0529759150999884
WP_001043218.1	0.385337962894588	-0.0721800344369911	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0527264690934101
WP_001051860.1	-0.451041140929963	0.735310140229075	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0527258825668799
WP_000193219.1	0.69483091619113	0.113787256712466	TRUE	FALSE	FALSE	RPMI	#388ECC	0.052677962826607
WP_000480800.1	-0.190934962016145	-0.038829487791112	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0523979851860714
WP_000428172.1	-0.646881769351044	0.608101594796926	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0523546581943081
WP_001260014.1	-0.150079567015625	0.548364230206343	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0519758093620034
WP_000643988.1	0.428124550387394	-0.767040929845733	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0519520905850816
WP_001048368.1	-0.1224280221305	0.0330472652485178	FALSE	TRUE	FALSE	Sera	#F68B33	0.0517931820758244
WP_000160904.1	-0.12410653093454	-0.134790798912918	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0515817408007444
WP_000003759.1	0.37257535082668	-0.760519234505412	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0512635290296155
