RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
EW033_RS05740	0.00164900203852075	0.224624897473282	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0680055712361033
EW033_RS11065	-0.0358044972950261	0.160555036849	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0675851702676461
EW033_RS13750	-0.238940513268464	0.11675097948068	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0670557841717198
EW033_RS09980	-0.1411309553225	0.457073374285035	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0645581402923971
EW033_RS15185	0.058158104726477	0.162678269471657	FALSE	TRUE	FALSE	Sera	#F68B33	-0.063992930714023
EW033_RS06495	-0.363022212467418	0.771097594981737	FALSE	TRUE	FALSE	Sera	#F68B33	-0.063714542865839
EW033_RS04465	0.386938052548298	0.0148533161858525	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0613322609260908
EW033_RS09430	-0.374219552727193	0.572780806434906	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0595142424856083
EW033_RS09635	0.402865768281861	0.185306540829446	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0594937091775236
EW033_RS06490	-0.252506356306536	0.628500720722207	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0592686380182862
EW033_RS16170	-0.298378485722677	0.226145532163768	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0589373151551355
EW033_RS12850	0.424476320663829	-0.174675513227386	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0588918448449279
EW033_RS16030	-0.416087074442874	0.785553963570881	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0586613757907632
EW033_RS14705	0.0961260868008122	0.423976786650985	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0582172624594523
EW033_RS03915	0.172084803274256	-0.16204686585945	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0569378039259166
EW033_RS12595	0.0266926266718263	-0.216325159260694	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0565501581599729
EW033_RS02255	-0.0657709248825796	0.133871995816759	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0562738919711297
EW033_RS03715	0.00204228639713758	0.0600312945163027	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0558461625528666
EW033_RS09680	0.33320323899518	-0.267904535309735	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0556120838073233
EW033_RS12140	0.046310977706195	-0.235234598956231	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0554923124117316
EW033_RS04460	0.0141655125184101	0.660903868954223	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0554077752373919
EW033_RS11060	-0.469755404785653	0.000865106884899269	FALSE	TRUE	FALSE	Sera	#F68B33	-0.054972244538203
