RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_000282305.1	0.0434370659355452	-0.136716545120689	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0733273556643891
WP_000132890.1	-0.0309305104663337	0.2794460546735	FALSE	TRUE	FALSE	Sera	#F68B33	-0.068380206908892
WP_000633068.1	0.367493546576377	-0.166675326523101	TRUE	FALSE	FALSE	RPMI	#388ECC	0.067733915389655
WP_000274844.1	0.0607914687345016	-0.32604371670974	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0674526308490898
WP_000882069.1	0.124201404020165	-0.30282934218637	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0644386847870407
WP_000668335.1	0.0451568048987835	0.598701349177891	FALSE	TRUE	FALSE	Sera	#F68B33	0.0641132160587462
WP_000392691.1	0.416690726804844	-0.873678713544728	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0631491350612901
WP_000626071.1	-0.0457416874560561	-0.425975424801297	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0611915800685964
WP_000193917.1	-0.0670995858310219	-0.226209998202943	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0611914895744815
WP_000808902.1	-0.000465154821797445	-0.433782603804807	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0608221026638471
WP_000406860.1	0.0397968134711637	-0.214749840405799	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0604831666259239
WP_000985617.1	0.18818160779029	0.221289972253138	FALSE	TRUE	FALSE	Sera	#F68B33	0.0602107505378721
WP_000067268.1	0.324525497893554	-0.657900910662989	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0601688814984049
WP_000897044.1	0.165921386463017	0.0636664451494343	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0599898456198558
WP_000836465.1	-0.852843520345685	0.193809262306246	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0598732372940493
WP_000934759.1	0.475167453008639	0.411519999884564	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0596908971398399
WP_000040873.1	-0.0132037617027885	0.0996145462253166	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0591270658021352
WP_000159755.1	-0.0898382423199658	-0.437670343494276	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0589778620829605
WP_000209565.1	0.43066894455952	0.174480581536898	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0588174239571235
WP_000830380.1	0.0769619075711452	-0.282933453571472	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0584093686254139
WP_000139712.1	0.329637422310523	-0.65732422670174	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0582430264579576
WP_000424966.1	-0.262489668916056	-0.0939767344845351	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0580343618331406
WP_000266096.1	0.286022883156095	-0.567894285531318	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0572320032815249
WP_000727537.1	-0.298900676275615	0.605669051587217	FALSE	TRUE	FALSE	Sera	#F68B33	0.0569859892562155
WP_000136023.1	0.00962585923460852	0.0817536268152737	FALSE	TRUE	FALSE	Sera	#F68B33	0.056623599160789
WP_000116224.1	-0.0448146203643528	-0.304341056680345	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0565468757146228
WP_129760444.1	0.219376052333131	-0.494116710303023	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0560851749365246
WP_000356977.1	0.150196716167008	0.0744197460390045	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0560295823649382
WP_000003870.1	0.222015241229832	-0.140185926620678	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0556412569659383
WP_000076662.1	0.0930163459106891	0.393007275772976	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0555130680134159
WP_000256338.1	-0.0103439014546075	-0.574859029309178	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0552094047655363
WP_000215590.1	0.446262501115959	0.215698147187957	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0551303160061506
WP_000624584.1	0.403272117492011	-0.351979196216411	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0550757456078392
WP_000182742.1	-0.64134028726005	0.387167569372213	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0549845883530128
WP_001802965.1	-0.409779767714655	0.198277827276518	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0549810873139569
WP_000751704.1	-0.0609116042976867	-0.138508013755104	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0547988958733553
WP_017431482.1	0.460934382408149	0.0774905343004053	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0547501997792235
WP_000214890.1	0.432405419109907	0.0504910954745896	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0547453330635089
WP_000644391.1	-0.00565975115314446	-0.178026654729814	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0545204081009348
WP_001074557.1	-0.23138320267677	-0.357179616179954	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0544304248408835
WP_001071588.1	-0.0487445878427202	-0.113458223526781	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0543720439741397
WP_000159865.1	0.362164203426232	0.0903542460740569	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0543433165167038
WP_000495671.1	0.336414894055561	0.44612511662109	FALSE	TRUE	FALSE	Sera	#F68B33	0.0540120360030959
WP_000206108.1	0.483926543874658	0.031062875880223	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0540075672691127
WP_000133954.1	-0.28933671618952	0.0488874065192351	FALSE	TRUE	FALSE	Sera	#F68B33	-0.053415129465666
WP_000006551.1	0.182998668411411	0.0118118233274644	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0533865841473971
WP_000431312.1	-0.0295863126496681	-0.155986541349715	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0532890930320767
WP_001280006.1	-0.0537479243549722	-0.289425200162912	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0528315723527915
WP_000180232.1	0.506779744829621	-0.175191696877464	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0526949389104319
WP_001018871.1	0.372440948350667	0.335337917055822	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0523672645426825
WP_000610292.1	-0.0843905731146583	-0.00528811678510385	FALSE	TRUE	FALSE	Sera	#F68B33	0.0523652605273559
WP_000939059.1	0.32408586254598	-0.993995650992997	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.052361129759027
