RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001041586.1	-0.913030130631877	0.941536762360786	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.620076532865798
WP_129760469.1	-0.966443084753333	0.903247266937307	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.411444165778837
WP_001019324.1	0.964628787949754	-0.953784465253077	FALSE	TRUE	FALSE	Sera	#F68B33	0.356371016006291
WP_001229077.1	-0.941142381457269	0.940636804748087	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.319363620583228
WP_000159905.1	-0.953752109853634	0.985893470092402	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.278340025980489
WP_000861572.1	0.97475475843269	-0.996525794613237	FALSE	TRUE	FALSE	Sera	#F68B33	0.255705934891337
WP_001045124.1	-0.965566994224213	0.889232940109589	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.214429348469896
WP_000290472.1	0.928131410835826	-0.983896030543862	FALSE	TRUE	FALSE	Sera	#F68B33	0.133741163452291
WP_001220199.1	-0.98733247978722	0.955971366206734	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0982904153117427
WP_001214661.1	-0.96782789178986	0.939567158529721	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0289659007089255
