RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
HMDB0000177	0.116470942428502	-0.325283765996834	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.297157734936145
HMDB0001431	0.462022973226556	-0.0384770857299242	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.225987141051712
HMDB0002467	-0.468633500895564	0.381770649397472	FALSE	TRUE	FALSE	Sera	#F68B33	-0.22354832542222
HMDB0000134	-0.286253734075096	0.221849940171379	FALSE	TRUE	FALSE	Sera	#F68B33	0.21254009536587
HMDB0000296	0.54552183530757	-0.289751979356458	TRUE	FALSE	FALSE	RPMI	#388ECC	0.20870119332749
HMDB0000929	0.0637287955066634	0.396196050262659	FALSE	TRUE	FALSE	Sera	#F68B33	0.191796082449265
HMDB0000056	-0.195004906317226	-0.093264311328213	FALSE	TRUE	FALSE	Sera	#F68B33	-0.191595415820675
HMDB0000158	-0.860605475051585	0.756997798659321	FALSE	TRUE	FALSE	Sera	#F68B33	0.166282064214232
HMDB0001900	-0.796871055185439	0.830707490860619	FALSE	TRUE	FALSE	Sera	#F68B33	0.153602783331683
HMDB0000243	-0.392525939112584	0.265006614824957	FALSE	TRUE	FALSE	Sera	#F68B33	-0.149115197965322
HMDB0000646	0.750191978154329	0.100335731387484	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.148232898686026
HMDB0000847	0.491120648062512	-0.589057146497078	TRUE	FALSE	FALSE	RPMI	#388ECC	0.140898387668315
HMDB0000226	-0.358192255493517	-0.101358431344038	FALSE	TRUE	FALSE	Sera	#F68B33	0.135484497994588
HMDB0001488	-0.44806626573117	0.381870283617485	FALSE	TRUE	FALSE	Sera	#F68B33	-0.133989855898442
HMDB0000251	-0.223580553104041	-0.355298608578449	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.128600621563188
HMDB0000448	0.647724958510951	0.204454793371679	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.127067294666644
HMDB0000148	0.603734637952613	-1.13157191594625	TRUE	FALSE	FALSE	RPMI	#388ECC	0.126436509891237
HMDB0000784	0.550006496432174	-0.115398929023098	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.12638590103136
HMDB0000187	0.596008105139552	-0.545952461133535	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.124641015285995
HMDB0000482	0.532429052911699	-0.323186309649723	TRUE	FALSE	FALSE	RPMI	#388ECC	0.118667772126686
HMDB0000294	0.670061745458073	-0.517864078916751	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.118511280516089
HMDB0001514	-0.291878896559319	0.39337751691095	FALSE	TRUE	FALSE	Sera	#F68B33	0.112232747834614
HMDB0000687	-1.02883080327779	0.861517975583069	FALSE	TRUE	FALSE	Sera	#F68B33	0.111927598236625
HMDB0000206	-0.256486945166523	0.484271876962127	FALSE	TRUE	FALSE	Sera	#F68B33	0.110685137588766
HMDB0000107	0.0380767337326068	-0.0375598493217714	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.109986502661081
HMDB0000568	-0.307282827415826	-0.477034373467439	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.109907661813801
HMDB0000205	0.65863223117948	-0.680660087858024	TRUE	FALSE	FALSE	RPMI	#388ECC	0.109133642385517
HMDB0000511	0.581214849052444	-0.593605854566944	TRUE	FALSE	FALSE	RPMI	#388ECC	0.107042741176589
HMDB0000157	0.0911406536022772	0.0724393941542409	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.101449861473785
HMDB0003424	-0.761238804640563	0.661134267236404	FALSE	TRUE	FALSE	Sera	#F68B33	0.100946232639217
HMDB0000300	-0.65918343344007	0.278861198480486	FALSE	TRUE	FALSE	Sera	#F68B33	-0.100230109144408
HMDB0000532	0.263205325253804	0.30649927696069	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0979858270758849
HMDB0000273	-1.21704979140682	0.888979316203116	FALSE	TRUE	FALSE	Sera	#F68B33	-0.097273394315493
HMDB0000176	0.641913462274044	-0.674320072017675	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0933782736438655
HMDB0000020	0.41190788584013	0.466386211227266	FALSE	TRUE	FALSE	Sera	#F68B33	-0.087467151090013
HMDB0000426	-0.200397605858043	-0.470412367617609	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0866285493864392
HMDB0031075	0.628601297348313	-0.230137962804262	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0857317931072439
HMDB0000618	0.417090781504294	-0.369931881688324	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0846992141555538
HMDB0000641	-0.747736875801023	0.843163350232368	FALSE	TRUE	FALSE	Sera	#F68B33	0.083136036427179
HMDB0013674	-0.419948726473028	0.346384123213077	FALSE	TRUE	FALSE	Sera	#F68B33	0.0824880768822993
HMDB0000172	-0.811269582336237	0.395760874795146	FALSE	TRUE	FALSE	Sera	#F68B33	0.0819035402883871
HMDB0000005	-0.0456024766084226	-0.651545787288009	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0808470427694653
HMDB0000214	0.11854215811819	-0.208276890232503	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0805749453532813
HMDB0004825	0.0560804311483632	0.378531274087526	FALSE	TRUE	FALSE	Sera	#F68B33	0.0803264126398213
HMDB0001257	0.819588423078853	-0.620992139598457	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0776902585708056
HMDB0000211	-1.01932348484021	0.962571635907143	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0761231880313375
HMDB0000883	-1.06660808676218	0.921800661445982	FALSE	TRUE	FALSE	Sera	#F68B33	0.0758571715792411
HMDB0000159	-0.733568594045511	0.792659267597932	FALSE	TRUE	FALSE	Sera	#F68B33	0.0751064895054369
HMDB0000258	0.902370259161274	-0.458761220883577	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0746367948806934
HMDB0000306	-0.467471114781491	0.329026982025014	FALSE	TRUE	FALSE	Sera	#F68B33	0.0745285937001628
HMDB0000428	-0.600137338916532	0.882713499769084	FALSE	TRUE	FALSE	Sera	#F68B33	0.0742721240795479
HMDB0003338	0.933598693872117	-0.856274918002309	TRUE	FALSE	FALSE	RPMI	#388ECC	0.072565216502147
HMDB0000162	0.803231524042936	-0.570333193970249	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0712040904306833
HMDB0000168	0.78384043279126	-0.540353313793136	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0676051980443205
HMDB0000254	-0.335839887269982	-0.0387792521361169	FALSE	TRUE	FALSE	Sera	#F68B33	0.0631477845146336
HMDB0000122	-0.504835239898113	1.01302824873142	FALSE	TRUE	FALSE	Sera	#F68B33	0.0615689362375853
HMDB0001870	0.79880347661593	-0.898361236682434	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0591738428899282
HMDB0000694	-0.94690275783772	0.950865333912835	FALSE	TRUE	FALSE	Sera	#F68B33	0.0575137455673506
HMDB0000625	-0.728130384628835	0.0488504716319026	FALSE	TRUE	FALSE	Sera	#F68B33	0.0571722044315732
HMDB0000169	0.365044254901747	0.0696057740012105	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0563994504367339
HMDB0000112	0.263808072883948	0.142249602403535	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0559408239713945
X3.Aminoglutaric.acid	0.352588890491169	-0.0720338840401025	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0558795691244736
HMDB0000139	0.405461708627265	-0.41065670094136	TRUE	FALSE	FALSE	RPMI	#388ECC	0.053917645637118
HMDB0000262	-0.675084459131292	0.604727055632381	FALSE	TRUE	FALSE	Sera	#F68B33	-0.053882550970951
HMDB0002520	-0.598380526400373	0.723994439689485	FALSE	TRUE	FALSE	Sera	#F68B33	0.0536640317239899
HMDB0000209	0.440491156399888	-0.413050176560381	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0527366929336921
HMDB0000208	0.321531438200667	0.58653087066568	FALSE	TRUE	FALSE	Sera	#F68B33	0.0526535204562473
HMDB0001406	-0.844921208814041	0.76653620413487	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0524056777683774
HMDB0032538	0.5192252192351	-0.598492418382229	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0515129312480161
L..13C5.15N..Valine	0.72705186957268	-1.07841944540795	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0508141140022058
HMDB0000573	-0.903479904413052	0.997537592512707	FALSE	TRUE	FALSE	Sera	#F68B33	0.0505201043962987
HMDB0000630	0.153683464535461	-0.527062793759055	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.050511669956404
HMDB0000192	0.675346122325176	-0.252686040111283	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0490285600151375
HMDB0000754	0.689648008648024	-0.833118333643486	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0490062352653088
HMDB0001129	1.06108625044214	-0.560263029304375	TRUE	FALSE	FALSE	RPMI	#388ECC	0.048937301515682
HMDB0001076	-0.02954057746545	0.390677576004308	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0485059110810284
HMDB0000996	-0.385159136082305	0.410603365571836	FALSE	TRUE	FALSE	Sera	#F68B33	0.0481389982601779
HMDB0034252	0.859895152784844	-0.94476106363115	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0479895669680848
HMDB0000161	-1.00327988606902	0.872359772499943	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0477189346807503
HMDB0000574	0.462480805252528	-0.570500873685735	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0473416105465145
HMDB0000452	-0.747555709483324	0.840392042902247	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0468152178683317
HMDB0000355	-0.981749351606017	0.824371844140516	FALSE	TRUE	FALSE	Sera	#F68B33	0.0450843727129934
HMDB0000749	0.781059471056702	-0.805122173172036	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0427665607266324
HMDB0001414	-1.02848415604769	0.811732869579197	FALSE	TRUE	FALSE	Sera	#F68B33	-0.041180051030255
HMDB0000008	-0.0899542508237617	-0.0943076339282827	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0411276191267437
HMDB0000190	-0.122323467063096	-0.266145539791743	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0397957060367567
HMDB0000719	-0.323771887241476	0.588620922596777	FALSE	TRUE	FALSE	Sera	#F68B33	0.0392493542058203
