RPMI	Sera	Contrib.RPMI	Contrib.Sera	Contrib	GroupContrib	color	importance
WP_001041586.1	-0.913030130631877	0.941536762360786	FALSE	TRUE	FALSE	Sera	#F68B33	0.613981194566132
WP_129760469.1	-0.966443084753333	0.903247266937307	FALSE	TRUE	FALSE	Sera	#F68B33	0.421459060829593
WP_001019324.1	0.964628787949754	-0.953784465253077	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.366990274589009
WP_001229077.1	-0.941142381457269	0.940636804748087	FALSE	TRUE	FALSE	Sera	#F68B33	0.33129307244543
WP_000159905.1	-0.953752109853634	0.985893470092402	FALSE	TRUE	FALSE	Sera	#F68B33	0.287911564841993
WP_000861572.1	0.97475475843269	-0.996525794613237	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.255811507832098
WP_001045124.1	-0.965566994224213	0.889232940109589	FALSE	TRUE	FALSE	Sera	#F68B33	0.211509550560908
WP_001220199.1	-0.98733247978722	0.955971366206734	FALSE	TRUE	FALSE	Sera	#F68B33	0.0643538248996219
WP_000290472.1	0.928131410835826	-0.983896030543862	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0570994038319128
WP_001032774.1	-0.936350581784586	0.978093800795318	FALSE	TRUE	FALSE	Sera	#F68B33	0.0221753891913758
