X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
EW030_RS11680	-0.115914386308839	0.624719672850758	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.040172973962803
EW030_RS08880	0.0571319319353335	0.429849218250818	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0401671161974411
EW030_RS01250	0.210023728589758	0.272105915378333	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0399749444001887
EW030_RS07335	-0.0729044101424089	0.00131821821607746	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0398290255263436
EW030_RS00485	0.161709890816981	0.225230488476388	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0395921352177836
EW030_RS05010	-0.219775720954278	0.0529650546833415	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0395312920533037
EW030_RS00795	0.188367791064812	-0.245310134276764	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0395197914348215
EW030_RS04625	0.132734241695775	0.147025742471262	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0394239955848013
EW030_RS08885	0.088813602691943	0.295423718679599	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0393810374737115
EW030_RS11795	-0.169507337812672	1.00883429609164	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0392337625782049
EW030_RS00680	0.157258887219086	0.522398134666286	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0392118461764044
EW030_RS04485	0.330205822029117	-0.766772405283414	FALSE	TRUE	FALSE	Sera	#F68B33	0.039181460133394
EW030_RS02130	-0.000156152446736058	0.0957177086272394	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0390004155432393
EW030_RS00160	-0.00921690430500749	0.17951853392321	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0387969445843203
EW030_RS03945	0.291723787688438	-0.016895219725235	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0386877357721861
EW030_RS02175	0.0254814636615702	-0.054970939167451	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0385907715989713
EW030_RS02900	-0.134891277595025	0.0766201474920244	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0385835831074899
EW030_RS12875	0.198990034636222	-0.269724488095437	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0385119307842174
EW030_RS11645	-0.137311628351941	-0.0181208208773592	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0383661054237322
EW030_RS01235	0.101424379963499	0.442958759240948	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.038303013809024
EW030_RS00690	0.112834920379484	0.497352946978719	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0382864878931683
EW030_RS00590	0.178269182082105	0.0809203212557674	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0381054002347462
EW030_RS14070	0.062059408471097	0.676037959740288	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0380230158406464
EW030_RS00575	0.273734405735273	0.0244571148332766	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0380150178774529
EW030_RS00555	-0.0929660479562396	-0.188429690121136	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0380054327599361
EW030_RS01265	-0.318300911638608	0.190098012989162	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0380019174737456
EW030_RS06435	-0.000514805672722815	0.361551145655178	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.037974547224944
EW030_RS00685	0.0446632848365934	0.561647435002845	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0379452381468918
EW030_RS01020	0.0677250654888025	0.273486165421411	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0378232230929137
EW030_RS14065	-0.0302329225873365	0.439535971839116	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0377606078607137
EW030_RS01055	-0.342278474185016	-0.0714210925704533	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0375079740259127
EW030_RS13080	-0.0517916131551738	0.209577535275919	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.037497645237999
EW030_RS06090	0.279922539231311	-0.112142667035841	FALSE	TRUE	FALSE	Sera	#F68B33	0.037378156462299
EW030_RS02705	0.0563100856551119	-0.375054191059731	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0373394502723361
EW030_RS10190	0.304802312332769	-0.827644475326049	FALSE	TRUE	FALSE	Sera	#F68B33	0.0372707126334033
EW030_RS01930	0.162762510244135	-0.039095090139509	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0372470154962881
EW030_RS11320	0.274553383428795	0.0820742544975627	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0371723632045753
EW030_RS04490	0.431864285026788	-0.85642497496728	FALSE	TRUE	FALSE	Sera	#F68B33	0.03716092407776
EW030_RS03935	-0.00145112838211381	-0.0489104834061555	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0370182340543113
EW030_RS01025	0.081537931370184	0.33669503656066	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0369678806744956
EW030_RS00695	0.102910754891381	0.369009374800376	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0369610910529891
EW030_RS11290	0.325806499291975	-0.115041023596608	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0369593841062239
EW030_RS00580	0.324657431283783	-0.343895858461187	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0368145176866116
EW030_RS03950	0.235211380193497	-0.241585391238496	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0367448272419873
EW030_RS03930	0.158789592126674	-0.341162848408197	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0367296670457584
EW030_RS12530	0.282997220061024	-0.164666310253161	FALSE	TRUE	FALSE	Sera	#F68B33	-0.036711967320835
EW030_RS01255	0.31101879181373	0.186842873001378	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0367033349292736
EW030_RS07330	-0.0574263145217485	-0.24778743031312	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0366939043749414
EW030_RS13535	-0.275146114763707	0.484325515252404	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0366168344361361
EW030_RS04550	0.251389385820437	-0.310320515180454	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0366029834560884
EW030_RS12880	0.255413866453777	-0.165564550607592	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0365515040883336
EW030_RS01935	0.179321747320442	0.0339673920485166	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0365208438913117
EW030_RS02885	0.214719032271904	-0.241979460302094	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0364219266743056
EW030_RS06755	0.326980833014053	-0.219240383913841	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0364098972584287
EW030_RS03940	0.0981121986505604	-0.336550968136022	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0363892576348875
EW030_RS01350	0.232234216197891	0.0963107380406981	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0363892184304185
EW030_RS02170	0.321190531416274	0.147844103696496	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0363241357312016
EW030_RS13635	-0.0603768191252891	0.119031634256608	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0362632278553533
EW030_RS05185	0.371041532247418	0.360557529614362	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0362613926643017
EW030_RS13200	0.260814994902095	0.0819474068513305	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0362308990717064
EW030_RS00245	0.188357385337983	0.00589505004553488	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0362032585085505
EW030_RS01940	0.238561423080352	-0.0030556133079827	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0362002579969083
EW030_RS05220	0.614925645061504	-0.375539155713522	FALSE	TRUE	FALSE	Sera	#F68B33	0.0361996869129551
EW030_RS11800	-0.357116749857736	0.945387438385912	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0361883148419852
EW030_RS02905	-0.0614393012388917	-0.439195597352961	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0361800647248241
EW030_RS03925	0.327574858581551	-0.756030500320274	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0361718215571006
EW030_RS04035	0.222429932212584	-0.095439155394144	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0361486252308706
EW030_RS00240	0.156783954743034	0.250648140519728	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0361179884034133
EW030_RS07440	0.373136139598493	-0.225224545077961	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0360688536157603
EW030_RS08585	-0.416427226462557	-0.191353276334058	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0360549386348823
EW030_RS13730	0.215589211128808	-0.0914162723620863	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0360406758656905
EW030_RS11650	-0.610099626798164	0.455656935977675	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0358941664465435
EW030_RS06795	0.0723938635526381	-0.323639560429958	FALSE	TRUE	FALSE	Sera	#F68B33	-0.035815477750314
EW030_RS00135	-0.170410739941681	0.57907056636446	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.035766629902269
EW030_RS01890	0.268646290479201	-0.0825143523807705	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0357630704818467
EW030_RS03980	0.140507773042088	0.0295072234637126	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0357217518589864
EW030_RS01120	0.244313539023213	-0.288497443333812	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0356929029347729
EW030_RS07935	-0.28440980214583	0.441643639638715	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.035674540921788
EW030_RS10090	0.194200738727225	-0.285573132343522	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0356575578257507
EW030_RS04495	0.348532792545475	-0.754901728970332	FALSE	TRUE	FALSE	Sera	#F68B33	0.0356570192458149
EW030_RS00405	0.385405025897841	-0.0899089215812826	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0356522356934055
EW030_RS00745	-0.876354801843656	0.88779643353825	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0356348225670411
EW030_RS01920	0.138428114943144	-0.182755866722253	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0356230898265599
EW030_RS11750	0.301388128956717	0.0266033932040599	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0356098990134823
EW030_RS00515	-0.0389612310205521	0.203981594237993	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0355714313675847
EW030_RS01260	-0.0475764700159719	0.225533876187985	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0355139960104421
EW030_RS07925	-0.72759086089115	0.404096314220075	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0354954459229888
EW030_RS10075	0.370425946743959	0.0679018353272419	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0354335745160308
EW030_RS13050	0.224507555036568	-0.00575789142635291	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0354091634370088
EW030_RS14000	0.133453291765435	-0.0566768397990169	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0354049747944199
EW030_RS10085	0.270386355503582	-0.306145692045729	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0353969095266739
EW030_RS05605	-0.287587531668094	0.115139200685671	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0353953026805985
EW030_RS12535	-0.162665964439476	0.803009792373376	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0353806218021147
EW030_RS00520	0.0775903717314348	-0.411558932969863	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0353506630480965
EW030_RS12045	-0.13295231059386	0.431311584175816	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0352904801652473
EW030_RS01550	0.403183103000499	-0.0546077615887072	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0352789709255763
EW030_RS08775	-0.202477603260478	-0.107405415867485	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0352204543131649
EW030_RS12925	0.119289401571615	-0.093972292639367	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0352195648321252
EW030_RS01315	0.166419549980199	-0.110610000740129	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351977255345492
EW030_RS12660	0.385485535730975	-0.126771172135543	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351939855925646
EW030_RS09000	0.149091520692097	-0.0920325666265079	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351922318490082
EW030_RS08990	0.126028563017062	-0.40415179811479	FALSE	TRUE	FALSE	Sera	#F68B33	-0.035180297659279
EW030_RS05030	-0.320074980783064	0.32005134085874	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0351733781061522
EW030_RS00295	0.533540811369151	-0.120603917110908	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351625192038637
EW030_RS00480	0.428361321118806	-0.117384598725678	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0351613673432968
EW030_RS12885	-0.660394996764222	0.443128917768037	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0351444140567773
EW030_RS00585	0.257838592536347	-0.405755680160987	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0350679817609321
EW030_RS11745	0.358507397767066	0.0026084444106273	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0349892479082614
EW030_RS04620	0.162437277925903	-0.0564796557239784	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0349380224277673
EW030_RS01965	0.00847321232170392	0.18861809615852	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0348970861413924
EW030_RS01295	0.0213231772723251	-0.294076436455673	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0348822984572877
EW030_RS00525	-0.214192750881152	-0.134856193087712	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0347665641224374
EW030_RS01045	0.371244075511241	-0.303345832009292	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0347512506469353
EW030_RS02945	0.00852853426704317	-0.569315752174501	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0347178081995034
EW030_RS07345	-0.469506632799175	0.367365173327646	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0347067507348534
EW030_RS13590	0.376399724978298	0.0473784105988246	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0346396282684539
EW030_RS10120	0.247274220885319	-0.192166245549252	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0345918703137974
EW030_RS01580	0.18914570149098	-0.0780827709021565	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0345796860100852
EW030_RS01030	0.448861979321874	-0.308251186809915	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0345320066301815
EW030_RS12935	0.505887294531211	-0.342006655399675	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0345210309837034
EW030_RS10070	0.291025803904848	-0.226805805731376	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0343955823645039
EW030_RS00540	-0.120668265509242	-0.135548910379012	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0343831856647735
EW030_RS14095	0.104875871489489	0.102525914850277	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0343730763958999
EW030_RS12280	0.526802363873813	-0.0274297789667967	FALSE	TRUE	FALSE	Sera	#F68B33	0.0343541844862379
EW030_RS11670	-0.283589090969058	0.582787282134603	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0343426414390077
EW030_RS02895	0.182530315003663	0.303600030603481	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0343127533099882
EW030_RS04925	0.313785216522832	0.0363513854487359	FALSE	TRUE	FALSE	Sera	#F68B33	-0.034277370975936
EW030_RS01860	0.190622835333314	-0.124311140222566	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0342725320000421
EW030_RS05035	-0.167842247041371	0.227878931747829	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0342568308251672
EW030_RS09290	-0.408302472881273	0.761840011406306	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0342344734521118
EW030_RS13045	0.282508468030925	-0.264068016329181	FALSE	TRUE	FALSE	Sera	#F68B33	-0.034189877227975
EW030_RS00510	-0.154670087478144	-0.141478417540701	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0341853373167613
EW030_RS01555	0.454379480406088	-0.174110219366892	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0341809884716537
EW030_RS01880	0.201860034897435	-0.222781712795562	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0341615979736864
EW030_RS07920	0.20378574488026	0.355862166955344	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0341333772789091
EW030_RS00550	0.225815131447474	-0.126644935753288	FALSE	TRUE	FALSE	Sera	#F68B33	-0.034072241694523
EW030_RS02125	-0.217567613109438	0.783893797842723	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0340295816019785
EW030_RS12920	0.468380476633958	0.00487579677731829	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0340141270570007
EW030_RS04920	0.279023008627718	-0.0911129304787633	FALSE	TRUE	FALSE	Sera	#F68B33	-0.034001550577316
EW030_RS12195	0.0343209048421831	0.00720115481129421	FALSE	TRUE	FALSE	Sera	#F68B33	-0.03397615704144
EW030_RS02890	0.160498411336549	0.26506942348613	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0339653435096005
EW030_RS03955	0.203916785355542	0.0892321405348071	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0339439989080425
EW030_RS08985	0.226810940562911	-0.226567472228643	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0339188606780161
EW030_RS00225	0.217715325452505	0.405149962398243	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0339140177410624
EW030_RS01050	-0.284102962779332	0.101981058714535	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0338814599793055
EW030_RS08615	-0.593604815821039	-0.320086379269234	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0338767716832616
EW030_RS11880	-0.740339668583494	0.839412830249182	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0338580634739927
EW030_RS09885	0.611632036779165	-0.620636745839916	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0338305735343216
EW030_RS13995	0.179649273864341	-0.242947882881209	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0338152529763151
EW030_RS11980	-0.706289609711067	0.605834200465073	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0337747782251092
EW030_RS06020	0.350894486602977	-0.202728538605111	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337716858681293
EW030_RS08975	0.0187695284877576	-0.690889576294832	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337594338317636
EW030_RS10240	0.328581346705008	-0.206652924797981	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337512905695885
EW030_RS00275	0.187947326041622	-0.125682859142893	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337493965559265
EW030_RS13835	0.119555201108193	-0.244485638016434	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0337377675326506
EW030_RS01415	-0.293324985897567	0.0714105113505691	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0337186299543779
EW030_RS10705	0.404188455061846	-0.21166807649932	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336629725801337
EW030_RS02060	0.403738591206658	-0.379660546475432	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336538777424523
EW030_RS00410	0.436989904178766	-0.119092397362637	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336432281055557
EW030_RS04175	-0.690628392631714	0.551239509918524	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0336303269438491
EW030_RS08785	-0.0684723334621178	-0.253695920901093	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0336189002746289
EW030_RS00495	0.436005315679931	0.207490816454094	FALSE	TRUE	FALSE	Sera	#F68B33	-0.033592500121309
EW030_RS00750	-0.341066646569093	0.784995228952321	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0335065606080459
EW030_RS10560	0.335636190647218	-0.0965888147104891	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0334784573547051
EW030_RS03270	-0.269256775768043	0.895765698722827	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0334573644413474
EW030_RS00300	-0.0541796906983266	0.00270462642837125	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0334164225310962
EW030_RS01535	-0.206297916339017	-0.448398414014014	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0334113838147797
EW030_RS00560	0.331710336359455	-0.675663203453527	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0333732963753528
EW030_RS06100	0.108891076961786	-0.789797687312086	FALSE	TRUE	FALSE	Sera	#F68B33	0.0333526733274033
EW030_RS01420	-0.0833582627121653	0.256797292333751	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0333480996809642
EW030_RS01270	-0.394020999596682	0.499759157045135	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0332642696725602
EW030_RS09010	0.152123454363136	-0.127113789404895	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332640364056497
EW030_RS06745	0.203414112680799	-0.360734887377124	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332593295020848
EW030_RS04040	0.0557467661832559	-0.298120404320273	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332519194136452
EW030_RS00290	0.356853993949749	-0.33270522512933	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332475038622668
EW030_RS05390	0.405031876190221	0.269406548636677	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0332219559236099
EW030_RS07110	0.334617495078457	-0.367677610700321	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0331818927425866
EW030_RS04970	0.662658933286408	-0.608742923898046	FALSE	TRUE	FALSE	Sera	#F68B33	0.033179881027884
EW030_RS01875	-0.0251855746698442	-0.368225338161745	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0331061866618475
EW030_RS10355	0.236472566459409	-0.365117285896497	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0330932408760328
EW030_RS12725	0.153703815780946	0.0329576484980565	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0330604087629735
EW030_RS01230	0.049822260448159	-0.27134584206619	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0329994460054063
EW030_RS14090	0.317397533256089	-0.0664114415285231	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0329838636339528
EW030_RS08575	0.209404326488798	-0.238043757801948	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0329801757759893
EW030_RS05130	0.209498224206573	-0.593374947645514	FALSE	TRUE	FALSE	Sera	#F68B33	0.032976996842929
EW030_RS01185	-0.146795840602147	0.583479659796627	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0328755670747854
EW030_RS12545	0.271274516788699	-0.230319650100055	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0328611400252878
EW030_RS08780	-0.243978950415948	-0.0742178631258202	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0328292753812058
EW030_RS03110	0.614304230233104	-0.579845327617521	FALSE	TRUE	FALSE	Sera	#F68B33	0.0328234023703216
EW030_RS01585	0.242538494562262	-0.050457848749099	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0327797594471556
EW030_RS00220	0.286362271337832	0.140772920358082	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0327747687231613
EW030_RS01945	0.33017964769674	-0.0691250135139223	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0327631853525252
EW030_RS13640	0.146745817024636	0.211163178209074	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0327533609970672
EW030_RS12130	0.152177067036038	-0.647969910678983	FALSE	TRUE	FALSE	Sera	#F68B33	0.0327503265846068
EW030_RS01305	0.0359627178138355	0.149565642367621	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0327351723162667
EW030_RS13450	-0.555595666297602	0.494835632934746	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0327234307979165
EW030_RS00250	0.28157180350749	0.0109409784443584	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0327101956673641
EW030_RS00490	0.416898112062405	-0.118257972660791	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0326972567652469
EW030_RS08995	0.229288804281493	-0.265592635680795	FALSE	TRUE	FALSE	Sera	#F68B33	-0.032680570317161
EW030_RS11655	0.264632708531877	0.277536974652403	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0326804194598785
EW030_RS12750	0.365651254305557	0.477280268737029	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0326802112913663
EW030_RS01980	0.0544046994981399	-0.206386599067012	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0326728636878019
EW030_RS05015	-0.45557277521431	0.142599223588552	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0326462466831731
EW030_RS01955	0.300443260397249	-0.0767071989658466	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0326189269703858
EW030_RS12740	0.364751940181011	0.242936535903819	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0325936237899686
EW030_RS12745	0.335186510568836	0.371035812431301	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0325704674235784
EW030_RS04350	0.292059927409136	-0.30809129480526	FALSE	TRUE	FALSE	Sera	#F68B33	0.0325567476957418
EW030_RS08715	0.207655769772058	0.43284893693144	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0325400975143375
EW030_RS04580	0.62434456852499	-0.45856250130101	FALSE	TRUE	FALSE	Sera	#F68B33	0.032534232194395
