X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
WP_000958224.1	0.18440220718904	-0.185523567181614	TRUE	FALSE	FALSE	RPMI	#388ECC	0.051100743948587
WP_000611464.1	-0.208232187921706	0.644577681263072	FALSE	TRUE	FALSE	Sera	#F68B33	0.0510918605456816
WP_000158375.1	-0.161356562124877	0.240439922338218	FALSE	TRUE	FALSE	Sera	#F68B33	0.0510804199058375
WP_000779749.1	-0.386419580585737	1.02109918472408	FALSE	TRUE	FALSE	Sera	#F68B33	0.0509280742020196
WP_129622208.1	-0.112258396842243	0.494347143677143	FALSE	TRUE	FALSE	Sera	#F68B33	0.0508866158500288
WP_000775150.1	-0.385034645872831	0.623288324028339	FALSE	TRUE	FALSE	Sera	#F68B33	0.0508301828518641
WP_001104607.1	0.40483124069001	-0.337446785860991	TRUE	FALSE	FALSE	RPMI	#388ECC	0.050672728716582
WP_001266162.1	0.0559295848994452	0.320301204903518	FALSE	TRUE	FALSE	Sera	#F68B33	0.0503072619507928
WP_000216946.1	0.0902836946055132	0.143858840708936	FALSE	TRUE	FALSE	Sera	#F68B33	0.050218850007308
WP_000683940.1	0.268281846719286	0.21132281007348	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0501184964572007
WP_001051594.1	-0.124179315719169	0.499296223097679	FALSE	TRUE	FALSE	Sera	#F68B33	0.0499603857206986
WP_000935991.1	0.343688910264959	-0.406849897092934	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0497387866780853
WP_000289136.1	-0.121927431184411	0.534578981809743	FALSE	TRUE	FALSE	Sera	#F68B33	0.0496180619875623
WP_000406838.1	-0.335913762188146	0.929812945272411	FALSE	TRUE	FALSE	Sera	#F68B33	0.0495781474919154
WP_000864191.1	-0.243988438916468	0.607302877437759	FALSE	TRUE	FALSE	Sera	#F68B33	0.0494800330695079
WP_000907311.1	-0.066497540756866	0.588300945870476	FALSE	TRUE	FALSE	Sera	#F68B33	0.0493573244718952
WP_031768726.1	-0.407939392586427	0.595852019791872	FALSE	TRUE	FALSE	Sera	#F68B33	0.0493146052720282
WP_000428172.1	-0.298923231059846	0.153366061596262	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0492384205137592
WP_001287099.1	0.49398802547235	0.234664410261004	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0491986547869631
WP_000130454.1	0.485289215544086	0.204103475159388	TRUE	FALSE	FALSE	RPMI	#388ECC	0.049122566078472
WP_000018608.1	0.0651785141934594	-0.343279724959022	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0488804895952178
WP_000087103.1	0.248610289326104	-0.196331347192486	TRUE	FALSE	FALSE	RPMI	#388ECC	0.048806205359948
WP_000569884.1	0.470634696325584	-0.225889115480832	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0487903438616752
WP_000721336.1	0.421623591550655	-0.556273220613778	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0487350286191068
WP_000032836.1	0.338145999709562	-0.538936955604077	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0486189987440409
WP_001071136.1	0.569528052570119	-0.244825885757807	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0485371378600606
WP_000136054.1	-0.187834832268645	0.10798352409501	FALSE	TRUE	FALSE	Sera	#F68B33	0.0484829698639117
WP_000072681.1	-0.0281364736867207	0.14972032754568	FALSE	TRUE	FALSE	Sera	#F68B33	0.0484453593911018
WP_000473679.1	-0.534852841862349	0.329955626733383	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0483079107987871
WP_000447709.1	0.149072182196154	-0.47007551742386	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0482935256567432
WP_000830380.1	-0.457342554020485	0.98742912995197	FALSE	TRUE	FALSE	Sera	#F68B33	0.0481805212895312
WP_000480800.1	-0.0193742192340299	0.563438557600657	FALSE	TRUE	FALSE	Sera	#F68B33	0.048051213851534
WP_001792547.1	0.181182854980385	0.283159166368102	FALSE	TRUE	FALSE	Sera	#F68B33	0.0480285324951537
WP_000954654.1	0.369305275193288	-0.430305421559176	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0479948187754577
WP_000645787.1	-0.242246818248612	0.121791751488423	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0478785948305515
WP_000959424.1	-0.214505630394148	0.0300183432892256	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0478584841272737
WP_000767028.1	0.213932621945698	-0.478444874575834	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0478474410980754
WP_000951441.1	0.564083029343292	-0.630388887456031	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0475732220616382
WP_000648118.1	0.455722768867537	-0.97170203208838	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0475492799898672
WP_000389524.1	0.718238461626239	-0.413633778615563	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0475417681158212
WP_000105070.1	-0.522570885537418	0.799633538026668	FALSE	TRUE	FALSE	Sera	#F68B33	0.0474719523404085
WP_000468384.1	-0.399956940938685	0.905430616798033	FALSE	TRUE	FALSE	Sera	#F68B33	0.0474659834934637
WP_001074534.1	0.0106462828092608	-0.173355954173046	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0474413287346801
WP_000933105.1	0.312006778185657	-0.0973123686211397	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0474185903157229
WP_001248939.1	-0.0636907086723544	0.134761315100474	FALSE	TRUE	FALSE	Sera	#F68B33	0.0474000538024803
WP_000713072.1	0.441251612317028	-0.330362795367789	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0473304979299554
WP_001620117.1	-0.206418174911255	0.151088730125337	FALSE	TRUE	FALSE	Sera	#F68B33	0.0472868592606958
WP_000134526.1	0.438649971275664	-0.025643426666714	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0472522819541224
WP_000887920.1	-0.089704014939293	0.059739948179735	FALSE	TRUE	FALSE	Sera	#F68B33	0.0470906059576827
WP_000368656.1	0.320097049365153	-0.227102655751671	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0469591501034431
WP_001283612.1	-0.433098032706057	0.518847608948691	FALSE	TRUE	FALSE	Sera	#F68B33	0.0469049262665831
WP_000075704.1	-0.0754457761889946	0.0433455815226666	FALSE	TRUE	FALSE	Sera	#F68B33	0.0469029634032964
WP_000958531.1	0.190480816666258	-0.706819547176134	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0468463722428517
WP_001811366.1	0.0591538755046272	0.511798673981097	FALSE	TRUE	FALSE	Sera	#F68B33	0.0467834975089004
WP_000819096.1	0.542977269432928	-0.346653658283096	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0466640401791548
WP_001030080.1	-0.351171499488002	0.845556898042032	FALSE	TRUE	FALSE	Sera	#F68B33	0.0466503744070813
WP_000690025.1	-0.0869014723966378	0.016859263707155	FALSE	TRUE	FALSE	Sera	#F68B33	0.0462670624757815
WP_001185695.1	0.424548371747415	-0.200178078333226	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0459843530498193
WP_001817979.1	0.308892487487737	-0.641181725811299	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0459375612251064
WP_001263796.1	0.238223462128143	-0.244414390507691	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0455845654798725
WP_001078309.1	0.225434011950768	0.506531362262734	FALSE	TRUE	FALSE	Sera	#F68B33	0.0454940466250708
WP_000975351.1	0.504413426691668	-0.137692196935853	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0453105992278796
WP_001205071.1	0.397215972052124	-0.940945956492859	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0452538843736847
WP_001548498.1	-0.292842530881854	0.0361264256342639	FALSE	TRUE	FALSE	Sera	#F68B33	0.0451577830866912
WP_001018677.1	-0.178273287513528	0.136163243232623	FALSE	TRUE	FALSE	Sera	#F68B33	0.0451086657180107
WP_000884332.1	-0.41219318135406	-0.131807223860012	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0449927897650225
WP_000974608.1	0.180443867335955	0.379460048641632	FALSE	TRUE	FALSE	Sera	#F68B33	0.044790004671794
WP_000064778.1	-0.127094308432208	0.110851776158925	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0446053087855262
WP_000206114.1	0.3077284826817	-0.145416860963577	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0445840010037128
WP_000623903.1	-0.0622194700612177	0.0245026390423133	FALSE	TRUE	FALSE	Sera	#F68B33	0.0445112041503159
WP_129622218.1	0.00273588091662456	-0.116332147678369	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.044499256338812
WP_054192865.1	-0.551874349457282	0.238208762971087	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0444985807230403
WP_000581871.1	0.165555921669454	-0.284460549710669	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.044453176065649
WP_000368902.1	0.515151069071548	-0.460321227995278	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0444108037650875
WP_000128366.1	-0.0812920286772873	0.121630614268715	FALSE	TRUE	FALSE	Sera	#F68B33	0.0442765922368966
WP_000267236.1	-0.424664452518967	0.363297595078331	FALSE	TRUE	FALSE	Sera	#F68B33	0.0442213692942718
WP_000134236.1	-0.542424103526063	1.26589519858043	FALSE	TRUE	FALSE	Sera	#F68B33	0.044091351533716
WP_001005768.1	0.436499118191259	0.172065782167137	TRUE	FALSE	FALSE	RPMI	#388ECC	0.044043766989085
WP_000794409.1	0.179836638163691	0.230175071188072	FALSE	TRUE	FALSE	Sera	#F68B33	0.0437335150955661
WP_000043635.1	-0.586263978413067	0.845556314708041	FALSE	TRUE	FALSE	Sera	#F68B33	0.0435456523411899
WP_000859443.1	0.381982838047248	-0.355031340243544	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0434699886796727
WP_000089941.1	-0.0103945985930337	0.0458470835495216	FALSE	TRUE	FALSE	Sera	#F68B33	0.0434328720447789
WP_061394065.1	0.131585291849465	-0.780353758833104	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0434159288478804
WP_000154218.1	0.315085474888924	-0.403680215961124	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0433890830626902
WP_000224619.1	0.111144752809431	0.0459015661464959	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0433401295713063
WP_001159037.1	-0.0578950500905187	-0.693870037282925	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0433340197249734
WP_000161938.1	0.0402394208457166	0.268602845649594	FALSE	TRUE	FALSE	Sera	#F68B33	0.0433242540783143
WP_000153535.1	-0.468173621077578	0.805441321454527	FALSE	TRUE	FALSE	Sera	#F68B33	0.0432512693101974
WP_000652047.1	0.0721334172008433	0.363524423956061	FALSE	TRUE	FALSE	Sera	#F68B33	0.0432452318281552
WP_000894032.1	-0.0254777636070336	0.0293340472985975	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0432210874664627
WP_000076690.1	-0.0231835498130775	0.567482605073974	FALSE	TRUE	FALSE	Sera	#F68B33	0.0431673980909282
WP_000149502.1	0.259961286328662	0.00170357223194214	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0431613581509812
WP_000722165.1	0.459009604828158	-0.392329857717205	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0431200039810335
WP_001088020.1	-0.0574044023478611	0.521840547874416	FALSE	TRUE	FALSE	Sera	#F68B33	0.0431116483006042
WP_000872158.1	-0.634332670885518	0.72891043997787	FALSE	TRUE	FALSE	Sera	#F68B33	0.0430325777404113
WP_000654067.1	0.106120116544305	-0.585720817514274	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0428994306577441
WP_001050048.1	0.146282053637526	0.350093512078267	FALSE	TRUE	FALSE	Sera	#F68B33	0.0428813472815102
WP_001103231.1	-0.0386895246940769	0.143289702501414	FALSE	TRUE	FALSE	Sera	#F68B33	0.042801717846842
WP_001031409.1	-0.159845074011916	0.337956766556412	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0427918894881181
WP_000516798.1	0.377596521069549	-0.244186320813317	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0427601549686318
WP_000792417.1	0.160534377246073	0.399061000629147	FALSE	TRUE	FALSE	Sera	#F68B33	0.04269701133811
WP_000116228.1	-0.120825888451951	0.224624335201026	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0426619705210064
WP_000044799.1	-0.380959849195293	0.313820465698533	FALSE	TRUE	FALSE	Sera	#F68B33	0.0426242756704481
WP_001024035.1	-0.462973072157574	0.584540811679418	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0425863486089343
WP_000751704.1	0.525140870302453	-1.16377853609694	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.042559952233074
WP_001240826.1	0.288793122006358	-0.77545939245714	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0424634325368593
WP_000542320.1	-0.523919929629284	0.185156404715543	FALSE	TRUE	FALSE	Sera	#F68B33	0.0424477129584608
WP_000746679.1	-0.432003382211327	0.589726336123849	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0423265666979823
WP_000869446.1	0.561796777041403	-0.543847528310977	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0422900543323136
WP_000559159.1	0.379331941094396	-0.454153464296447	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0422838486935278
WP_000210817.1	-0.0400001441098399	0.377053847173737	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0422306641096009
WP_000267034.1	0.515669955301884	-0.458888963468353	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0421715863583771
WP_001067261.1	0.604097763889569	-0.430119595058505	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0420640624196668
WP_000817954.1	-0.244292118119927	-0.046543810498205	FALSE	TRUE	FALSE	Sera	#F68B33	0.0419459249118565
WP_000197034.1	-0.57657417795896	1.03347687038402	FALSE	TRUE	FALSE	Sera	#F68B33	0.0418961117940879
WP_000670950.1	0.300588967530248	-0.219021696341526	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0418933681818904
WP_000066053.1	-0.531876458036783	0.628401643793765	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0418489996309092
WP_000911657.1	-0.440953346020098	0.471748523554316	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0418487230368671
WP_000026308.1	0.532347454255852	-0.224559662392416	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0417082787022955
WP_000055337.1	0.222155135006694	-0.488553731249909	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0416946572136139
WP_000774281.1	0.473708913127327	-0.881586972331827	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0416543768147922
WP_000157650.1	0.59794401333381	-0.474872811524066	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0416245240461779
WP_000595297.1	-0.103604332868883	0.0629396143304819	FALSE	TRUE	FALSE	Sera	#F68B33	0.0416188386896307
WP_000397416.1	0.712405544638302	-0.602405050378481	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0415952080259514
WP_000207623.1	-0.352616362898979	0.314250623695824	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0415785102096533
WP_000469894.1	0.602923724943996	-0.30579235592355	TRUE	FALSE	FALSE	RPMI	#388ECC	0.041283278651218
WP_000517908.1	0.0920462023847485	-0.482845649146683	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0411548734796602
WP_000159839.1	-0.692119458724624	0.226633502468899	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0409951146562103
WP_000171645.1	-0.0621799591904774	-0.149803232477288	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0409059938094325
WP_000090796.1	0.0298467716072813	0.456112641754806	FALSE	TRUE	FALSE	Sera	#F68B33	0.0408933980958723
WP_001827022.1	-0.431996603603276	0.581645958649725	FALSE	TRUE	FALSE	Sera	#F68B33	0.0407732449823806
WP_000976269.1	-0.579729390681708	0.580603695240782	FALSE	TRUE	FALSE	Sera	#F68B33	0.0407114633050222
WP_000003870.1	-0.308299547798532	0.0548734462257072	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406688462776883
WP_001033876.1	-0.184349360789517	0.268979108280096	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406637085648288
WP_000067116.1	-0.422882694618697	0.183614473303665	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0406528389901349
WP_000551836.1	-0.416047884124278	0.764749937245068	FALSE	TRUE	FALSE	Sera	#F68B33	0.0405439257947561
WP_000721551.1	0.224982437839589	-0.0429450348288874	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0405085096679977
WP_000368226.1	0.436602781736495	-0.38867737892882	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0404933927009291
WP_000650082.1	0.192908208857718	-0.230026855928071	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0404844424249651
WP_000450555.1	0.522118011696839	-0.107834303996527	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0404259881287889
WP_061644026.1	0.492577101006224	-0.175960222712134	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0403597478635447
WP_000460242.1	0.191326079368941	-0.186742519543622	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0403269718210592
WP_001144055.1	-0.304878742895718	0.473002435789336	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0402713931295175
WP_000529877.1	0.486308858455845	-0.451217242757533	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402681186372618
WP_000781162.1	0.544294551388973	-0.556386270320839	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402153880076055
WP_000369722.1	0.225821257314276	-0.245002031441668	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402104493514732
WP_000047009.1	0.492741833265021	0.0739376622047719	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0402081067934574
WP_000451438.1	-0.261252748653712	0.444741017047339	FALSE	TRUE	FALSE	Sera	#F68B33	0.0401429984318936
WP_001017131.1	-0.554860825560752	0.986814436274925	FALSE	TRUE	FALSE	Sera	#F68B33	0.040100227374616
WP_000220938.1	0.609782111714986	-0.167533783093033	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0400562020110055
WP_000165530.1	-0.0111480949539107	0.501103431276197	FALSE	TRUE	FALSE	Sera	#F68B33	0.0400560043643359
WP_001229087.1	-0.591352630307201	0.558046746184068	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0400480592375373
WP_000391031.1	-0.536668232449132	0.662477840885449	FALSE	TRUE	FALSE	Sera	#F68B33	0.040039532054023
WP_000738250.1	0.413317009760726	-0.857016601041766	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0400063986982012
WP_001280006.1	-0.347423520804078	0.307748029973234	FALSE	TRUE	FALSE	Sera	#F68B33	-0.039951160636179
WP_000827010.1	0.28478648892412	-0.658097468639686	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0399135486186468
WP_000816133.1	0.540079888596936	-0.94993939892376	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0398737256914806
WP_000673315.1	-0.393660788791336	0.550495856244901	FALSE	TRUE	FALSE	Sera	#F68B33	0.0398451769326618
WP_000148852.1	-0.573029860785322	1.01724704013518	FALSE	TRUE	FALSE	Sera	#F68B33	0.0398413640140845
WP_000757574.1	-0.583336806336526	0.871867686743557	FALSE	TRUE	FALSE	Sera	#F68B33	0.0398220142344603
WP_000595392.1	-0.275234909150196	0.385765522178469	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0397799743853758
WP_000908969.1	0.263251414624821	-0.281227790654295	TRUE	FALSE	FALSE	RPMI	#388ECC	0.039772668473563
WP_001005523.1	0.0939118540394148	-0.388796783715842	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0397615362367557
WP_000169227.1	0.222425946264748	0.306232071720104	FALSE	TRUE	FALSE	Sera	#F68B33	0.0397548939048199
WP_000287588.1	0.167931940780768	-0.000378086510770204	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0397222128289597
WP_001081640.1	0.621488372609008	-0.654312863606928	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0397042434862516
WP_000787777.1	0.272845274496979	-0.519102317487531	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0396982167596237
WP_001178619.1	0.40672589973559	-0.117113538309947	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0396237356822774
WP_001125540.1	0.26227191743179	-0.814848931762949	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0396212161911488
WP_001008549.1	-0.104010703929936	-0.660854398196854	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.0396070508776496
WP_000759366.1	-0.098783195166804	-0.113332797538056	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0395943934749809
WP_000274855.1	-0.152693643744694	0.178620567396589	FALSE	TRUE	FALSE	Sera	#F68B33	0.0395850878236393
WP_001085219.1	0.502319829240205	-0.433786158496337	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0394994755326389
WP_000046602.1	-0.593492990837313	0.915146950603663	FALSE	TRUE	FALSE	Sera	#F68B33	0.0393834355719041
WP_000136487.1	-0.500403729499076	0.400866382845798	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0393704406168214
WP_000711896.1	-0.614101590216131	1.19081115092232	FALSE	TRUE	FALSE	Sera	#F68B33	0.0393371439515443
WP_000257888.1	-0.585427427113639	0.697382401037843	FALSE	TRUE	FALSE	Sera	#F68B33	0.0393322798650398
WP_001220199.1	-0.543022309409025	0.719912570897557	FALSE	TRUE	FALSE	Sera	#F68B33	-0.039238422785717
WP_000160859.1	-0.497294034512308	0.600890566160779	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0391921468207578
WP_015445903.1	-0.0404914431905398	0.321745798184084	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0391526554571047
WP_001160682.1	-0.0670684265989764	-0.199844893845323	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0391171417132503
WP_001217125.1	0.422032511728795	-0.428785835801885	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0390840474041911
WP_000922320.1	-0.339096027114907	-0.0355198137667085	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0390789230758384
WP_000449218.1	-0.555531965308195	0.470110937847829	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0389957806257236
WP_000953572.1	-0.103516661942012	0.0259669063577135	FALSE	TRUE	FALSE	Sera	#F68B33	0.0388738680584844
WP_001175781.1	-0.30081892022887	0.188002256565307	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0388718631216333
WP_000279414.1	-0.26563951211098	0.276341924469046	FALSE	TRUE	FALSE	Sera	#F68B33	0.0388478754268974
WP_000381849.1	-0.712405578686161	0.571135635034733	FALSE	TRUE	FALSE	Sera	#F68B33	0.0388082401569187
WP_000833809.1	-0.408203696681892	0.986861024961894	FALSE	TRUE	FALSE	Sera	#F68B33	0.0387945079727513
WP_000020347.1	0.63401335737001	-0.698333584232558	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0387579437492403
WP_000604134.1	0.274425276099241	0.339051190741276	FALSE	TRUE	FALSE	Sera	#F68B33	0.0386659436947002
WP_000057330.1	0.580000536711478	-0.474923107570187	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0386619444696146
