X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
WP_000729744.1	0.846959229255291	-0.824422472042173	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0425725372746049
WP_000934155.1	0.769185167532296	-0.72435212192796	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0424697365731665
WP_000424963.1	0.821056798381916	-0.938832318104303	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0424305810753675
WP_000259692.1	-0.951172167958194	0.728568650353696	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0424121898784698
WP_000533479.1	0.763797938402692	-1.00125220928436	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0423430554248913
WP_001012225.1	0.867128780770823	-0.88328003129825	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0423379648181261
WP_000491755.1	0.930495221393878	-0.780072706651246	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0422763233796916
WP_000800700.1	0.905369581327227	-0.675926315241891	TRUE	FALSE	FALSE	RPMI	#388ECC	0.042258631456828
WP_000340465.1	0.9388298234377	-0.892603562197057	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0422056239058543
WP_000737976.1	-0.926567500290461	0.80290516868713	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0422038458588181
WP_000706315.1	0.751752836741088	-0.763051195991314	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0421305808549684
WP_000480603.1	-0.908125765804432	0.856321474908163	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0420583631973102
WP_000737654.1	-0.930751369574819	0.87017576662482	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0420461196427715
WP_000076036.1	-0.768406359254792	0.856327642421026	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0419851262411526
WP_001091387.1	-0.819652693360809	0.943537693353302	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0419195285098945
WP_001071729.1	0.969591191770018	-0.859971874375471	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0418386449431746
WP_000685067.1	0.883022384773477	-0.957578406787194	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0418122545203107
WP_001190829.1	0.812028679751651	-0.90905734536069	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0417953566678237
WP_078157806.1	-0.702356406634467	0.932445885000594	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0417896903029461
WP_000219066.1	-0.84858731500726	0.681416696958174	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0416714185609318
WP_000867201.1	-0.781360938092365	0.761451129374892	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0416560490361363
WP_000240642.1	-0.827599973330576	0.93305005039401	FALSE	TRUE	FALSE	Sera	#F68B33	-0.041637741660125
WP_000160435.1	0.942948553329699	-1.03580997665933	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0416329849897819
WP_000422908.1	-0.91761524963338	0.982361362671844	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0416224973461067
WP_000214070.1	0.921386162253419	-0.884289957417141	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0416179944566905
WP_000669024.1	-0.692992829663067	0.95247915952656	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0415637605088346
WP_000421410.1	0.90009057192319	-1.01737255437568	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0415585279730293
WP_001068544.1	0.975401042249223	-0.800407064740203	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0415098918795037
WP_001017423.1	-0.781725028957157	0.792607112331219	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0414824709447508
WP_129622245.1	-1.12506782109306	0.879964378511452	FALSE	TRUE	FALSE	Sera	#F68B33	-0.0413949466270274
WP_000807663.1	0.871871574493334	-0.732134392896176	TRUE	FALSE	FALSE	RPMI	#388ECC	0.0413813584527185
