X.RPMI	X.Sera	X.Contrib.RPMI	X.Contrib.Sera	X.Contrib	X.GroupContrib	X.color	X.importance
HMDB0000673	-0.903177031052908	0.940533489996563	FALSE	TRUE	FALSE	Sera	#F68B33	0.128904261709513
HMDB0000067	-0.919793649201203	0.959583009411397	FALSE	TRUE	FALSE	Sera	#F68B33	0.128682896501365
HMDB0000273	-0.950123605450673	0.937169303554949	FALSE	TRUE	FALSE	Sera	#F68B33	0.128272319609363
HMDB0000207	-0.948777824567271	1.01147008416569	FALSE	TRUE	FALSE	Sera	#F68B33	0.126091263600914
HMDB0003229	-1.00328467900608	1.00998108918748	FALSE	TRUE	FALSE	Sera	#F68B33	0.125498444037219
HMDB0001043	-0.70165792482034	0.959304069324886	FALSE	TRUE	FALSE	Sera	#F68B33	0.124878708815017
HMDB0000573	-1.00669814773297	0.93940829358271	FALSE	TRUE	FALSE	Sera	#F68B33	0.122421967448552
HMDB0000754	0.910213045143733	-1.0251310652488	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.121152807918082
HMDB0000092	-0.845193152482412	0.962965436819889	FALSE	TRUE	FALSE	Sera	#F68B33	0.120596609686739
HMDB0000251	-0.771800253465863	0.852608971905764	FALSE	TRUE	FALSE	Sera	#F68B33	0.119801667303347
HMDB0000182	-0.943305179132567	0.889193335792933	FALSE	TRUE	FALSE	Sera	#F68B33	0.11974274079776
HMDB0000205	0.953976762770127	-0.919903097450867	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.116884598741467
HMDB0000099	0.859743257808801	-0.982470067439648	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.116571206456998
HMDB0000167	0.884886602680471	-0.857169125875676	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.114243781772702
HMDB0000640	0.948821070543511	-0.95673950041436	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.111879049255716
HMDB0000301	0.742763436392707	-0.703622011126954	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.111673206998753
HMDB0000115	-0.776016233520366	0.76643699375236	FALSE	TRUE	FALSE	Sera	#F68B33	0.110958540305007
HMDB0001257	0.879515773618671	-0.674491473210334	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.110845276851029
HMDB0000143	0.832468970438851	-0.691562946897408	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.11009290531596
HMDB0003424	-1.1125457183571	0.78660879883022	FALSE	TRUE	FALSE	Sera	#F68B33	0.108657052069162
HMDB0000694	-1.00665016268968	0.824317398903621	FALSE	TRUE	FALSE	Sera	#F68B33	0.108609071143665
HMDB0000294	-0.801626688511221	1.113087506359	FALSE	TRUE	FALSE	Sera	#F68B33	0.108526226687702
HMDB0062584	-0.921522997008961	0.71784883396885	FALSE	TRUE	FALSE	Sera	#F68B33	0.108383208113823
HMDB0000258	0.758211921557131	-0.724803622019793	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.108138782804505
HMDB0000355	-0.764881690300953	0.940030326571587	FALSE	TRUE	FALSE	Sera	#F68B33	0.107815323648632
HMDB0000216	-0.809748959482442	0.623499928143849	FALSE	TRUE	FALSE	Sera	#F68B33	0.107526518927045
HMDB0000428	-0.953565354573025	0.769333639743881	FALSE	TRUE	FALSE	Sera	#F68B33	0.106566594278957
HMDB0000161	-0.746319738359759	0.830833992419147	FALSE	TRUE	FALSE	Sera	#F68B33	0.106200307176064
HMDB0001078	0.927009478142772	-0.560164667144815	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.106161497000735
HMDB0000162	0.744890104333532	-0.662747484427343	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.106074944541633
HMDB0000214	0.672423697583421	-0.798571115507608	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.105220736079685
HMDB0000847	0.755294610756788	-0.666150896956859	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.103367536087865
HMDB0000618	0.903351535697375	-0.970302049564533	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.102514964152782
HMDB0000211	-0.700616051504622	0.718446192335336	FALSE	TRUE	FALSE	Sera	#F68B33	0.102021197534777
HMDB0000283	0.817631790883319	-0.747612348252994	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.101890059334734
HMDB0001870	0.786980620079435	-0.858330478234127	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.101856518104797
HMDB0000303	-0.701379150156731	0.666886923527608	FALSE	TRUE	FALSE	Sera	#F68B33	0.101622435964566
HMDB0000638	0.969918636823409	-0.800015739174978	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.101106083475692
HMDB0000262	-0.867147466003231	0.676429727534135	FALSE	TRUE	FALSE	Sera	#F68B33	0.100884812890187
HMDB0001076	0.616871336953244	-0.777062417891719	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.100499062063055
HMDB0000742	0.694816065660513	-0.861962589597294	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.100291259227729
HMDB0000965	-0.687784914289719	0.611131158604302	FALSE	TRUE	FALSE	Sera	#F68B33	0.100221474924255
HMDB0002917	0.934278773203806	-1.12659727024071	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.100149397049442
HMDB0031075	0.580734913854002	-0.794228317752267	TRUE	FALSE	FALSE	RPMI	#388ECC	-0.100017090951102
HMDB0000263	-0.78136891492863	0.988620954222001	FALSE	TRUE	FALSE	Sera	#F68B33	0.0991937240956233
